"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.355094300E1,-2.610585976E1,1.446193695E1,-3.810086441E1
1.365143200E1,-2.688591957E1,1.056566715E1,-3.535142517E1
1.375192000E1,-2.577910614E1,8.722374916E0,-3.549662018E1
1.385240900E1,-2.551600266E1,5.922297955E0,-3.644741058E1
1.395289800E1,-2.495087814E1,2.479753494E0,-3.731718445E1
1.405338600E1,-2.446274948E1,-1.977997780E0,-3.769804001E1
1.415387500E1,-2.588295937E1,-7.957891464E0,-3.615455627E1
1.425436004E1,-2.400010109E1,-1.040155029E1,-3.669062805E1
1.435484904E1,-2.165124893E1,-1.237489319E1,-3.719314957E1
1.445533704E1,-1.909409714E1,-1.264335060E1,-3.790385437E1
1.455582604E1,-1.847682762E1,-1.375063896E1,-3.791071320E1
1.465631504E1,-1.841708374E1,-1.482467079E1,-3.734565735E1
1.475680404E1,-2.046411133E1,-1.666144180E1,-3.578144455E1
1.485729204E1,-2.430605698E1,-1.922844696E1,-3.213169861E1
1.495778104E1,-2.800533104E1,-2.106266403E1,-2.816855240E1
1.505827004E1,-2.896866608E1,-2.297309303E1,-2.574114609E1
1.515875804E1,-2.928085136E1,-2.418862343E1,-2.431394577E1
1.525924675E1,-2.956467247E1,-2.478388786E1,-2.345137787E1
1.535973575E1,-2.952950478E1,-2.438521767E1,-2.352197647E1
1.546022475E1,-3.153701973E1,-2.196326637E1,-2.380952454E1
1.556071275E1,-3.184748268E1,-1.952261353E1,-2.556079865E1
1.566120175E1,-2.927104759E1,-1.712194633E1,-2.966600418E1
1.576169075E1,-2.629137611E1,-1.425436401E1,-3.346037674E1
1.586217875E1,-2.271900558E1,-1.097560883E1,-3.681502533E1
1.596266775E1,-2.272080994E1,-9.919612885E0,-3.710231400E1
1.606315675E1,-2.290154076E1,-7.923002243E0,-3.591567612E1
1.616364575E1,-2.665507126E1,-6.831710815E0,-3.323164749E1
1.626413304E1,-2.754032326E1,-5.182244301E0,-3.495357895E1
1.636462204E1,-2.952658653E1,-6.743268967E0,-3.364169312E1
1.646511104E1,-2.840795517E1,-9.133253098E0,-3.440901566E1
1.656559904E1,-2.717912292E1,-1.471480370E1,-3.305836868E1
1.666608804E1,-2.622441483E1,-1.883641434E1,-3.161250305E1
1.676657704E1,-2.456578445E1,-2.383317757E1,-3.028223038E1
1.686706604E1,-2.118651390E1,-2.746738625E1,-2.938738251E1
1.696755404E1,-1.754983521E1,-2.907014656E1,-3.005861282E1
1.706804304E1,-1.523073196E1,-2.869296074E1,-3.127064133E1
