"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.341120904E1,1.526137814E-3,-3.098845482E-4,-3.990216646E-4
1.351169504E1,3.954842687E-4,4.466688260E-4,-4.032349680E-4
1.361218104E1,-1.069391146E-4,-9.000403807E-4,5.390627775E-4
1.371266704E1,-2.499427646E-4,6.642146036E-5,1.316609094E-3
1.381315404E1,-5.912529305E-4,-8.204174228E-4,-1.117743552E-3
1.391364004E1,1.093233004E-4,-8.401051164E-4,6.130686961E-4
1.401412604E1,1.968779601E-3,-4.713749513E-5,7.671443745E-4
1.411461204E1,-7.862150669E-4,1.716450788E-4,-2.093905583E-3
1.421509825E1,6.116935983E-4,9.699016809E-4,8.608207572E-4
1.431558425E1,1.465026289E-3,-7.501435466E-4,-5.156239495E-4
1.441607025E1,1.226102002E-3,-1.035700087E-3,1.796554076E-3
1.451655625E1,-1.105993055E-3,-3.072014078E-4,6.899982691E-4
1.461704225E1,2.044160850E-3,1.555550378E-3,4.052594304E-4
1.471752825E1,-4.991730675E-4,1.816523261E-3,-1.935358276E-3
1.481801425E1,-3.670211881E-4,-1.322511118E-3,8.335974999E-4
1.491850025E1,9.255586192E-4,-8.312207647E-4,-1.550228568E-3
1.501898625E1,-2.222117037E-3,-5.561644211E-4,2.748682396E-3
1.511947200E1,1.137268730E-3,-7.775062695E-4,-1.776532969E-3
1.521995800E1,-1.186014153E-3,-4.538963549E-4,-2.032391261E-3
1.532044400E1,-6.502494216E-6,6.897682324E-4,5.068408791E-4
1.542093000E1,2.372418530E-3,-8.733468130E-4,7.291189395E-4
1.552141600E1,7.756846026E-4,4.803198390E-4,-1.296707080E-3
1.562190200E1,-1.108045690E-3,3.145607188E-4,1.402409049E-3
1.572238700E1,3.764107823E-4,9.361500852E-4,7.326218765E-4
1.582287300E1,-1.444302499E-3,1.034558285E-3,-3.944411874E-4
1.592335900E1,1.347526908E-3,-2.847047988E-3,-1.736024860E-4
1.602384500E1,1.766297035E-3,3.007766791E-4,-1.550393179E-3
1.612433167E1,-7.838848978E-5,-7.977816276E-4,-8.883057162E-4
1.622481767E1,-1.106134616E-3,-2.188775688E-4,1.076385379E-3
1.632530367E1,-1.018576324E-3,-2.081019804E-3,-1.148345415E-3
1.642578967E1,-5.522975698E-4,1.433651429E-3,-2.367745619E-4
1.652627467E1,1.016525552E-3,-6.375899538E-4,1.387180528E-3
1.662676067E1,-1.305579208E-3,-2.774973400E-4,4.425060470E-4
1.672724667E1,8.411733434E-4,-5.991826765E-4,3.466592170E-5
1.682773267E1,-3.819440491E-3,-6.985976361E-4,-2.336609643E-3
1.692821867E1,7.843803614E-4,5.886852741E-4,-1.574370544E-3
1.702870367E1,-2.197367139E-3,-1.041023526E-3,-6.300052628E-4
1.712919000E1,1.361029223E-3,-5.123978481E-4,1.752007054E-3
1.722967600E1,1.295510679E-3,-1.267028041E-3,-2.454454079E-5
1.733016200E1,8.928524330E-4,1.628805418E-3,-2.232596977E-3
1.743064700E1,-3.185495734E-5,1.399890520E-3,-2.977284370E-3
1.753113300E1,-9.631440043E-4,1.664041076E-3,1.349253580E-4
1.763161900E1,1.137498766E-4,1.846862957E-3,-1.741081825E-3
1.773210500E1,-4.039183259E-4,2.444740385E-4,-2.481704578E-4
1.783259000E1,-1.947334968E-3,2.379636746E-3,4.644875880E-4
1.793307600E1,-2.537741326E-3,2.347213682E-3,-7.258015685E-4
1.803356200E1,1.990349032E-3,-2.115720417E-3,-1.551127061E-4
1.813404600E1,3.161531873E-3,4.710257053E-5,-1.712795347E-4
1.823453200E1,-4.883036017E-4,4.748487845E-4,7.532208692E-4
1.833501800E1,3.284675069E-3,2.188757993E-3,-8.384187240E-4
1.843550300E1,1.302585006E-4,3.966148943E-4,1.482612919E-3
1.853598900E1,-5.398113281E-4,3.264147788E-3,1.302990830E-3
1.863647500E1,8.434429765E-5,1.821127720E-3,-1.337446738E-4
1.873696000E1,2.226142213E-3,2.150504384E-3,-2.016238170E-3
1.883744600E1,-7.418068126E-4,-9.656138718E-5,8.098832332E-4
1.893793200E1,-2.671619877E-4,-1.451517455E-4,1.126377610E-3
1.903841700E1,-1.432094723E-5,6.260457449E-4,-1.529717119E-3
1.913890288E1,1.428502612E-3,-5.539129488E-4,8.575001266E-4
1.923938788E1,2.364666201E-3,7.634009235E-4,-3.747812007E-4
1.933987387E1,7.451409474E-4,9.459317662E-4,-3.159292974E-4
1.944035887E1,-4.471531138E-4,2.825492993E-3,2.785769524E-3
1.954084488E1,1.889989711E-3,1.660743728E-4,-1.126883086E-3
1.964133088E1,-4.383735359E-6,-7.173791528E-4,7.073190063E-4
1.974181588E1,3.634439781E-4,1.560405828E-3,-3.049550578E-4
1.984230188E1,-1.561201178E-3,-3.136633895E-4,7.790271193E-4
1.994278688E1,1.334976405E-4,4.107225686E-5,1.644400880E-3
2.004327288E1,6.544552743E-4,1.017013565E-4,9.981915355E-6
2.014375788E1,-2.099801786E-3,1.140104607E-3,-1.269694883E-3
2.024424388E1,-1.153798774E-3,1.139691100E-3,1.646945486E-3
2.034472888E1,-7.070777938E-4,-1.141279936E-4,-7.068030536E-4
2.044521488E1,-2.276182175E-3,7.398878224E-4,-2.393007278E-3
2.054569988E1,2.618962899E-4,2.616093494E-3,-5.454015918E-4
2.064618587E1,1.018328592E-3,-1.816176344E-3,-1.395110041E-3
2.074667087E1,-3.648680635E-3,-6.021428853E-4,-9.460255969E-4
2.084715688E1,-1.611243933E-4,5.850382149E-4,-1.373101957E-3
2.094764188E1,8.865101263E-4,-1.159119420E-4,5.206617061E-4
2.104812688E1,-5.643581972E-4,5.359584466E-4,-1.520397956E-3
2.114862013E1,7.077166811E-4,-1.652115025E-4,-1.985345967E-3
2.124910512E1,7.198192179E-5,8.509731852E-4,-1.110051526E-3
2.134959113E1,1.345612109E-4,1.874784473E-3,-1.034492394E-3
2.145007613E1,2.485182136E-3,-7.561380044E-4,5.236533470E-4
2.155056213E1,9.906524792E-4,5.466165021E-4,1.394897699E-4
2.165104713E1,-1.018049195E-3,-1.389613841E-3,-9.415973909E-5
2.175153212E1,8.824979886E-4,-9.085289203E-4,8.180476725E-4
2.185201813E1,3.605112433E-4,-1.149354503E-4,-4.206835292E-4
2.195250313E1,-1.333585940E-3,-2.067401074E-3,-2.227453515E-4
