"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.239487313E1,1.440968364E-3,2.583460882E-4,-8.390455041E-4
1.249535813E1,1.318492927E-3,4.812693223E-4,6.617975887E-4
1.259584313E1,1.313124783E-3,1.361430623E-4,5.005307030E-4
1.269632813E1,-1.380602829E-3,-1.198159531E-3,3.373262007E-4
1.279681313E1,7.338607684E-4,-1.423037611E-4,-1.084682997E-3
1.289729888E1,1.392383128E-4,1.575991046E-3,-2.847248688E-4
1.299778388E1,-5.681216717E-4,8.091283962E-4,-1.663567265E-3
1.309826888E1,7.405588403E-4,2.181711607E-4,1.808406319E-3
1.319875388E1,1.919499598E-3,-9.243264794E-4,1.377854962E-3
1.329923888E1,-4.188781604E-4,6.002187729E-4,-1.966068055E-3
1.339972388E1,2.511600032E-4,4.767579958E-4,6.036055274E-4
1.350020888E1,-8.842945099E-4,4.374994896E-4,9.790528566E-6
1.360069388E1,5.615800619E-4,2.915789373E-4,1.447799150E-4
1.370117888E1,-3.226788715E-3,-8.270349354E-4,3.628323320E-4
1.380166388E1,-1.624085009E-3,4.828926176E-4,-3.090233309E-3
1.390214838E1,2.218555659E-3,7.107397541E-4,2.814434469E-3
1.400263337E1,1.966533251E-3,-9.217751212E-4,1.975701423E-3
1.410311838E1,-1.282440498E-4,4.990338348E-4,9.407333564E-4
1.420360338E1,2.670261078E-3,-2.254719380E-3,1.148077892E-3
1.430408838E1,-6.166454405E-4,-5.398811772E-4,3.785865847E-4
1.440457338E1,2.777099609E-3,-1.865131781E-4,-2.105082152E-3
1.450505838E1,1.221308485E-3,-7.772701792E-4,-6.515339483E-4
1.460554238E1,1.331234351E-3,-2.409992740E-4,4.645688459E-4
1.470602738E1,-2.061752602E-4,8.061435074E-5,3.749511670E-4
1.480651238E1,-1.681782305E-4,2.387242392E-3,7.748841308E-4
1.490699725E1,-5.426444113E-5,9.401277639E-4,-9.096006397E-4
1.500748225E1,2.295244485E-4,2.440750133E-3,3.269969020E-4
1.510796725E1,2.053878270E-3,4.897885956E-4,1.670191996E-4
1.520845225E1,-1.815751195E-3,-1.537453383E-3,-8.587287739E-4
1.530893725E1,-2.933138050E-3,1.283447258E-3,-2.375815529E-3
1.540942125E1,1.459615305E-4,-1.121712383E-3,-8.706755470E-4
