"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.356632338E1,9.808203735E0,-1.901046753E-2,8.307723999E-2
1.366681437E1,9.816586304E0,-1.706451416E-2,9.160949707E-2
1.376730537E1,9.812245331E0,-1.960922241E-2,8.592132568E-2
1.386779575E1,9.824819183E0,-1.706451416E-2,8.666976929E-2
1.396828675E1,9.822723541E0,-1.841171265E-2,9.984237671E-2
1.406877775E1,9.809850311E0,-1.377136230E-2,8.202941895E-2
1.416926875E1,9.816286926E0,-2.260299683E-2,1.010398865E-1
1.426975975E1,9.822873230E0,-1.751358032E-2,9.280700684E-2
1.437025075E1,9.823322296E0,-1.856140137E-2,8.921447754E-2
1.447074175E1,9.820029144E0,-1.736389160E-2,9.205856323E-2
1.457123275E1,9.822424164E0,-2.993774414E-2,9.310638428E-2
1.467172375E1,9.829908600E0,-2.634521484E-2,9.071136475E-2
1.477221475E1,9.830507355E0,-3.263214111E-2,9.265731812E-2
1.487270675E1,9.811347198E0,-1.242416382E-2,1.100212097E-1
1.497319675E1,9.815688171E0,-1.796264648E-2,8.936416626E-2
1.507368775E1,9.812095642E0,-1.856140137E-2,9.175918579E-2
1.517417875E1,9.803563385E0,-2.769241333E-2,1.142124939E-1
1.527466975E1,9.815837860E0,-1.661544800E-2,8.966354370E-2
1.537516075E1,9.816885681E0,-1.721420288E-2,8.637039185E-2
1.547565175E1,9.826765137E0,-2.724334717E-2,8.562194824E-2
1.557614275E1,9.818981323E0,-2.784210205E-2,9.415420532E-2
1.567663375E1,9.822873230E0,-2.215393066E-2,8.786727905E-2
1.577712475E1,9.804760895E0,-2.634521484E-2,1.029858398E-1
1.587761550E1,9.824819183E0,-1.841171265E-2,1.064286804E-1
1.597810650E1,9.814490662E0,-1.736389160E-2,9.370513916E-2
1.607859650E1,9.820478210E0,-2.439926147E-2,1.025367737E-1
1.617908750E1,9.815837860E0,-2.320175171E-2,1.008901978E-1
1.627957850E1,9.818681946E0,-2.739303589E-2,9.909393311E-2
1.638006950E1,9.815538483E0,-2.020797729E-2,9.026229858E-2
1.648056050E1,9.815538483E0,-2.095642090E-2,9.834548950E-2
1.658105150E1,9.810299377E0,-2.230361938E-2,8.861572266E-2
1.668154250E1,9.826316071E0,-2.799179077E-2,1.034349060E-1
1.678203250E1,9.816137238E0,-1.017883301E-2,8.741821289E-2
1.688252338E1,9.809401245E0,-1.197509766E-2,8.891510010E-2
1.698301438E1,9.813293152E0,-2.395019531E-2,1.088237000E-1
1.708350537E1,9.818981323E0,-2.454895020E-2,1.023870850E-1
1.718399638E1,9.815837860E0,-2.544708252E-2,7.469467163E-2
1.728448738E1,9.816137238E0,-1.541793823E-2,8.397537231E-2
1.738497738E1,9.808802490E0,-2.499801636E-2,1.002914429E-1
1.748546838E1,9.808054047E0,-2.050735474E-2,9.445358276E-2
1.758595937E1,9.821675720E0,-1.691482544E-2,9.699829102E-2
1.768645038E1,9.812694397E0,-2.799179077E-2,1.020877075E-1
1.778694138E1,9.809101868E0,-2.335144043E-2,9.116043091E-2
1.788743163E1,9.806557159E0,-3.023712158E-2,9.624984741E-2
1.798792263E1,9.822873230E0,-2.903961182E-2,9.310638428E-2
1.808841362E1,9.823621674E0,-1.736389160E-2,8.637039185E-2
1.818890463E1,9.818981323E0,-1.916015625E-2,9.071136475E-2
1.828939462E1,9.818232880E0,-1.556762695E-2,1.059796143E-1
1.838988562E1,9.813891907E0,-1.706451416E-2,8.652008057E-2
1.849037663E1,9.811646576E0,-1.960922241E-2,8.906478882E-2
1.859086762E1,9.809550934E0,-2.095642090E-2,1.043330383E-1
1.869135763E1,9.814490662E0,-1.736389160E-2,9.924362183E-2
1.879184862E1,9.816885681E0,-1.272354126E-2,8.607101440E-2
1.889233938E1,9.820478210E0,-2.320175171E-2,1.097218323E-1
1.899282937E1,9.825118561E0,-2.365081787E-2,9.939331055E-2
1.909332037E1,9.811945953E0,-1.706451416E-2,9.011260986E-2
1.919381138E1,9.812544708E0,-2.200424194E-2,9.684860229E-2
1.929430237E1,9.805209961E0,-2.005828857E-2,9.205856323E-2
1.939479238E1,9.819280701E0,-1.930984497E-2,9.505233765E-2
1.949528337E1,9.815239105E0,-2.649490356E-2,9.669891357E-2
1.959577437E1,9.827812958E0,-2.694396973E-2,9.131011963E-2
1.969626438E1,9.822124786E0,-1.466949463E-2,9.295669556E-2
1.979675537E1,9.815688171E0,-1.541793823E-2,8.681945801E-2
1.989725038E1,9.821376343E0,-1.871109009E-2,9.999206543E-2
1.999774037E1,9.810000000E0,-1.811233521E-2,8.397537231E-2
2.009823138E1,9.816436615E0,-2.589614868E-2,8.487350464E-2
2.019872238E1,9.816286926E0,-1.481918335E-2,9.041198730E-2
2.029921238E1,9.813891907E0,-2.380050659E-2,9.145980835E-2
2.039970338E1,9.814790039E0,-1.646575928E-2,1.074765015E-1
2.050019437E1,9.814640350E0,-2.320175171E-2,1.047821045E-1
2.060068438E1,9.813442841E0,-2.290237427E-2,9.669891357E-2
2.070117537E1,9.801617432E0,-1.631607056E-2,9.744735718E-2
2.080166637E1,9.814640350E0,-1.481918335E-2,1.065783691E-1
2.090215242E1,9.819280701E0,-2.215393066E-2,8.607101440E-2
2.100264342E1,9.825417938E0,-2.395019531E-2,8.996292114E-2
2.110313342E1,9.818382568E0,-1.631607056E-2,1.059796143E-1
2.120362442E1,9.828262024E0,-1.511856079E-2,9.879455566E-2
2.130411542E1,9.821526031E0,-2.035766602E-2,9.370513916E-2
2.140460542E1,9.819729767E0,-2.634521484E-2,1.005908203E-1
2.150509642E1,9.820178833E0,-2.694396973E-2,9.834548950E-2
2.160558642E1,9.817783813E0,-2.035766602E-2,8.622070312E-2
2.170607742E1,9.821675720E0,-1.930984497E-2,1.098715210E-1
2.180656787E1,9.823921051E0,-2.125579834E-2,9.190887451E-2
2.190705788E1,9.816436615E0,-2.739303589E-2,9.116043091E-2
2.200754888E1,9.815538483E0,-1.646575928E-2,1.046324158E-1
2.210803888E1,9.807006226E0,-2.619552612E-2,1.023870850E-1
2.220852988E1,9.818382568E0,-2.080673218E-2,9.759704590E-2
2.230901988E1,9.810748444E0,-7.484436035E-3,1.034349060E-1
2.240950987E1,9.811646576E0,-1.886077881E-2,1.101708984E-1
2.251000087E1,9.822424164E0,-1.796264648E-2,9.580078125E-2
2.261049087E1,9.816137238E0,-1.975891113E-2,1.068777466E-1
2.271098088E1,9.815388794E0,-2.993774414E-2,9.969268799E-2
2.281147162E1,9.817933502E0,-1.541793823E-2,9.565109253E-2
2.291196163E1,9.821975098E0,-1.811233521E-2,8.607101440E-2
2.301245162E1,9.827962646E0,-2.335144043E-2,9.430389404E-2
2.311294163E1,9.816436615E0,-1.945953369E-2,8.681945801E-2
2.321343262E1,9.813143463E0,-2.050735474E-2,9.969268799E-2
2.331392263E1,9.811347198E0,-8.981323242E-3,1.085243225E-1
2.341441262E1,9.797575836E0,-2.260299683E-2,1.038839722E-1
2.351490263E1,9.813742218E0,-2.005828857E-2,1.073268127E-1
2.361539263E1,9.808802490E0,-1.302291870E-2,1.131646729E-1
2.371588262E1,9.820627899E0,-1.556762695E-2,9.490264893E-2
2.381637288E1,9.810299377E0,-1.811233521E-2,1.007405090E-1
2.391686287E1,9.816885681E0,-1.871109009E-2,9.744735718E-2
2.401735388E1,9.826016693E0,-1.481918335E-2,8.876541138E-2
2.411784387E1,9.823022919E0,-1.556762695E-2,9.520202637E-2
2.421833388E1,9.819879456E0,-1.751358032E-2,1.139131165E-1
2.431882388E1,9.812993774E0,-1.661544800E-2,9.235794067E-2
2.441931387E1,9.814790039E0,-2.320175171E-2,1.032852173E-1
2.451980388E1,9.804461517E0,-1.930984497E-2,1.136137390E-1
2.462029288E1,9.808353424E0,-1.975891113E-2,1.095721436E-1
2.472078287E1,9.813891907E0,-2.155517578E-2,8.607101440E-2
2.482127588E1,9.822424164E0,-1.736389160E-2,1.028361511E-1
2.492176588E1,9.814340973E0,-1.362167358E-2,9.610015869E-2
2.502225587E1,9.816137238E0,-1.377136230E-2,9.056167603E-2
2.512274588E1,9.818831635E0,-2.275268555E-2,1.031355286E-1
2.522323587E1,9.800569611E0,-1.841171265E-2,9.774673462E-2
2.532372588E1,9.814939728E0,-2.005828857E-2,8.921447754E-2
2.542421488E1,9.812395020E0,-1.886077881E-2,9.654922485E-2
2.552470487E1,9.816137238E0,-1.796264648E-2,1.029858398E-1
2.562519487E1,9.810149689E0,-1.960922241E-2,9.041198730E-2
2.572568488E1,9.816286926E0,-1.766326904E-2,1.028361511E-1
2.582617137E1,9.815089417E0,-1.990859985E-2,1.013392639E-1
2.592666038E1,9.824669495E0,-1.766326904E-2,8.681945801E-2
2.602715038E1,9.818083191E0,-2.380050659E-2,1.056802368E-1
2.612764037E1,9.822274475E0,-2.574645996E-2,9.894424438E-2
2.622812937E1,9.821675720E0,-2.245330811E-2,9.595046997E-2
2.632861938E1,9.814790039E0,-1.706451416E-2,1.034349060E-1
2.642910937E1,9.812245331E0,-1.706451416E-2,1.197509766E-1
2.652959837E1,9.816885681E0,-1.811233521E-2,9.086105347E-2
2.663008838E1,9.818532257E0,-2.140548706E-2,1.002914429E-1
2.673057837E1,9.818532257E0,-2.200424194E-2,1.079255676E-1
2.683106804E1,9.823921051E0,-2.559677124E-2,8.517288208E-2
2.693155804E1,9.815239105E0,-3.367996216E-2,1.001417542E-1
2.703204704E1,9.822723541E0,-2.200424194E-2,1.134640503E-1
2.713253704E1,9.822274475E0,-3.607498169E-2,9.071136475E-2
2.723302704E1,9.812844086E0,-1.451980591E-2,1.058299255E-1
2.733351604E1,9.810449066E0,-2.215393066E-2,1.080752563E-1
2.743400604E1,9.808054047E0,-2.200424194E-2,9.654922485E-2
2.753449504E1,9.815688171E0,-1.826202393E-2,1.118174744E-1
2.763498504E1,9.811945953E0,-1.511856079E-2,1.104702759E-1
2.773547404E1,9.804311829E0,-1.616638184E-2,9.595046997E-2
2.783596354E1,9.809101868E0,-1.541793823E-2,9.714797974E-2
2.793645254E1,9.818532257E0,-2.050735474E-2,1.001417542E-1
2.803694154E1,9.825417938E0,-2.290237427E-2,9.295669556E-2
2.813743154E1,9.814191284E0,-1.691482544E-2,9.415420532E-2
2.823792054E1,9.829758911E0,-3.008743286E-2,1.053808594E-1
2.833841054E1,9.817334747E0,-2.245330811E-2,9.909393311E-2
2.843889954E1,9.810000000E0,-2.200424194E-2,9.879455566E-2
2.853938854E1,9.811646576E0,-1.526824951E-2,9.984237671E-2
2.863987854E1,9.817185059E0,-2.125579834E-2,8.143066406E-2
2.874036754E1,9.808652802E0,-2.230361938E-2,1.071771240E-1
2.884085692E1,9.808054047E0,-1.377136230E-2,1.082249451E-1
2.894134692E1,9.826016693E0,-3.068618774E-2,8.502319336E-2
2.904183592E1,9.849966888E0,-1.466949463E-2,7.170089722E-2
2.914232492E1,9.840237122E0,-3.712280273E-2,1.089733887E-1
2.924281492E1,9.824070740E0,-2.529739380E-2,1.196012878E-1
2.934330392E1,9.824669495E0,-1.167572021E-2,9.580078125E-2
2.944379292E1,9.799671478E0,-1.901046753E-2,1.176553345E-1
2.954428192E1,9.805359650E0,-2.634521484E-2,1.086740112E-1
2.964477092E1,9.812544708E0,-1.302291870E-2,9.250762939E-2
2.974526092E1,9.808952179E0,-1.930984497E-2,1.166075134E-1
2.984575000E1,9.823621674E0,-2.170486450E-2,1.041833496E-1
2.994623900E1,9.819729767E0,-2.020797729E-2,8.592132568E-2
3.004672800E1,9.812395020E0,-2.604583740E-2,1.002914429E-1
3.014721700E1,9.819131012E0,-1.930984497E-2,1.014889526E-1
3.024770600E1,9.820927277E0,-1.541793823E-2,9.879455566E-2
3.034819600E1,9.820927277E0,-1.616638184E-2,1.014889526E-1
3.044868500E1,9.812844086E0,-1.916015625E-2,1.119671631E-1
3.054917400E1,9.819430389E0,-1.706451416E-2,1.076261902E-1
3.064966300E1,9.815538483E0,-2.110610962E-2,1.037342834E-1
3.075015200E1,9.799521790E0,-2.050735474E-2,9.999206543E-2
3.085064029E1,9.812395020E0,-1.152603149E-2,9.999206543E-2
3.095112929E1,9.819131012E0,-1.526824951E-2,1.082249451E-1
3.105161829E1,9.824819183E0,-1.826202393E-2,1.043330383E-1
3.115210729E1,9.829908600E0,-1.856140137E-2,1.002914429E-1
3.125259629E1,9.820627899E0,-1.916015625E-2,1.016386414E-1
3.135308529E1,9.825567627E0,-2.409988403E-2,1.122665405E-1
3.145357429E1,9.828112335E0,-1.287322998E-2,8.831634521E-2
3.155406329E1,9.818232880E0,-1.062789917E-2,1.088237000E-1
3.165455229E1,9.808054047E0,-1.871109009E-2,1.109193420E-1
3.175504129E1,9.818831635E0,-1.796264648E-2,9.430389404E-2
3.185553088E1,9.824370117E0,-2.993774414E-2,9.714797974E-2
3.195601888E1,9.828112335E0,-1.930984497E-2,1.101708984E-1
3.205650788E1,9.823022919E0,-2.874023438E-2,8.502319336E-2
3.215699688E1,9.826166382E0,-1.826202393E-2,9.969268799E-2
3.225748587E1,9.808952179E0,-1.856140137E-2,1.130149841E-1
