"Time (s)","X (µT)","Y (µT)","Z (µT)"
2.258513983E1,-2.060992050E1,-4.312226486E1,3.400272369E0
2.268562783E1,-2.048868561E1,-4.320830154E1,3.384355545E0
2.278611608E1,-2.038766861E1,-4.333361816E1,3.522184849E0
2.288660508E1,-2.036798096E1,-4.335377884E1,3.804524899E0
2.298709308E1,-2.040030289E1,-4.316304398E1,3.419726849E0
2.308758108E1,-2.035150719E1,-4.320401764E1,3.275556564E0
2.318807008E1,-2.036961746E1,-4.312300873E1,3.496067047E0
2.328855808E1,-2.032508469E1,-4.327223206E1,3.275910378E0
2.338904608E1,-2.031132889E1,-4.325424957E1,3.361126423E0
2.348953408E1,-2.038435364E1,-4.305122375E1,3.359365463E0
2.359002208E1,-2.049427032E1,-4.316622925E1,3.478931427E0
2.369051108E1,-2.046532822E1,-4.313992310E1,3.485583782E0
2.379100183E1,-2.047154236E1,-4.303504181E1,3.439305305E0
2.389148983E1,-2.052933121E1,-4.292791367E1,3.662360191E0
2.399197783E1,-2.050804329E1,-4.314495850E1,3.419674397E0
2.409246583E1,-2.048818779E1,-4.306104660E1,3.457437038E0
2.419295483E1,-2.054855347E1,-4.305300140E1,3.503297329E0
2.429344283E1,-2.057112503E1,-4.306909561E1,3.561850071E0
2.439393083E1,-2.060236549E1,-4.293506622E1,3.424980164E0
2.449441883E1,-2.060466576E1,-4.319348145E1,3.444671631E0
2.459490683E1,-2.054669571E1,-4.290602493E1,3.355910301E0
2.469539483E1,-2.062290192E1,-4.303202438E1,3.198606968E0
2.479587875E1,-2.050749969E1,-4.314988708E1,3.280837536E0
2.489636675E1,-2.051169968E1,-4.313260651E1,3.294910908E0
2.499685475E1,-2.046227646E1,-4.312675858E1,3.433001995E0
2.509734275E1,-2.054934883E1,-4.313186264E1,3.297372818E0
2.519783075E1,-2.065936089E1,-4.295910263E1,3.353251457E0
2.529831875E1,-2.052763939E1,-4.295050812E1,3.565063477E0
2.539880675E1,-2.064303207E1,-4.296125412E1,3.628574848E0
2.549929475E1,-2.061771011E1,-4.298321152E1,3.544658661E0
2.559978275E1,-2.057264900E1,-4.301222229E1,3.528160095E0
2.570027075E1,-2.055765533E1,-4.293952942E1,3.490775585E0
2.580075963E1,-2.050994492E1,-4.286715317E1,3.382167339E0
