"Time (s)","X (µT)","Y (µT)","Z (µT)"
3.238742738E1,-1.817009544E1,1.415078640E0,-4.414834595E1
3.248792638E1,-1.839032936E1,1.316051006E0,-4.425425720E1
3.258842600E1,-1.834591866E1,1.318816185E0,-4.440148163E1
3.268892500E1,-1.835312080E1,1.501581192E0,-4.428504944E1
3.278942500E1,-1.827545166E1,1.361649513E0,-4.433134460E1
3.288992400E1,-1.844722176E1,1.376227379E0,-4.409078979E1
3.299042300E1,-1.834976387E1,1.317275047E0,-4.418663788E1
3.309092200E1,-1.824781799E1,1.198592186E0,-4.432418823E1
3.319142100E1,-1.824186325E1,8.603096008E-1,-4.392835236E1
3.329192000E1,-1.812723541E1,6.124806404E-1,-4.384035492E1
3.339241800E1,-1.815048218E1,7.000985146E-1,-4.394000244E1
3.349291700E1,-1.803959274E1,6.972146034E-1,-4.402819061E1
3.359341575E1,-1.800045776E1,6.754627228E-1,-4.406410217E1
3.369391475E1,-1.805751038E1,8.483252525E-1,-4.386822510E1
3.379441375E1,-1.818857956E1,8.462829590E-1,-4.401468658E1
3.389491275E1,-1.817711830E1,9.041957855E-1,-4.385379791E1
3.399541175E1,-1.814718246E1,7.246589661E-1,-4.393187714E1
3.409591075E1,-1.826228905E1,8.738064766E-1,-4.383645630E1
3.419640875E1,-1.815933228E1,8.299717903E-1,-4.388069916E1
3.429690775E1,-1.808317184E1,9.879217148E-1,-4.392872620E1
3.439740675E1,-1.821542740E1,8.978123665E-1,-4.388650513E1
3.449790575E1,-1.811117554E1,8.289237022E-1,-4.389596558E1
3.459840462E1,-1.820837593E1,9.604330063E-1,-4.386386108E1
3.469890363E1,-1.807196808E1,8.265719414E-1,-4.392404175E1
3.479940263E1,-1.820494461E1,8.383774757E-1,-4.387966156E1
3.489990062E1,-1.809076309E1,9.115004539E-1,-4.401175690E1
3.500039963E1,-1.812122917E1,8.267793655E-1,-4.396955109E1
3.510089863E1,-1.814270401E1,7.667865753E-1,-4.366732788E1
