"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.303057033E1,-1.797049306E-3,-3.016283968E-3,-1.967316493E-4
1.313105633E1,-2.177199349E-4,2.008760814E-3,-2.230634447E-3
1.323154233E1,-3.557363525E-4,-3.079399001E-3,-2.044378780E-4
1.333202833E1,-1.218846999E-3,-2.685027663E-3,1.762809232E-3
1.343251433E1,4.457529634E-3,-2.679129597E-3,1.183236018E-3
1.353300033E1,-2.521350980E-3,3.096507862E-4,-7.340963930E-5
1.363348633E1,7.543722168E-4,3.563453909E-3,6.265519187E-5
1.373397233E1,1.278288662E-3,-2.942220308E-4,4.524502438E-4
1.383445733E1,-2.395908348E-3,1.300911419E-3,1.787581947E-3
1.393494333E1,5.636764690E-4,7.019396871E-4,-9.890303481E-4
1.403543321E1,6.221327931E-5,-1.487880945E-4,-2.280270681E-3
1.413591921E1,-3.038722090E-3,1.859427430E-4,-2.035038080E-3
1.423640521E1,1.550230198E-3,-1.522624865E-3,1.523086801E-3
1.433689121E1,1.165703870E-3,-3.113643965E-3,-5.174651742E-4
1.443737721E1,1.811664551E-4,-6.444053724E-4,2.829151927E-3
1.453786221E1,5.492568016E-4,5.143084563E-4,-1.055710716E-3
1.463834821E1,1.458786428E-3,6.154808216E-4,-4.899990745E-5
1.473883421E1,1.630280167E-4,4.996592179E-4,2.074125223E-5
1.483932021E1,5.620252341E-4,7.180538960E-4,-6.547376979E-4
1.493980621E1,-1.320974901E-3,1.322837081E-3,-1.779486542E-3
1.504028871E1,-5.442677066E-4,1.955604646E-3,1.450863667E-3
1.514077371E1,-5.192682147E-4,2.431223635E-3,7.911538705E-5
1.524125971E1,2.689166926E-3,-3.463947214E-4,1.222708030E-3
1.534174571E1,1.733154058E-4,-3.942520358E-3,-1.136772335E-4
1.544223171E1,-1.127984375E-3,-1.880363561E-3,2.591077238E-3
1.554271671E1,1.368799247E-3,3.708208911E-3,-6.155902520E-5
1.564320271E1,1.597832888E-3,-5.233793054E-3,-3.908900544E-4
1.574368871E1,1.027110964E-3,-1.003313344E-3,-1.242496888E-3
1.584417471E1,-2.526645549E-3,-9.829192422E-4,-1.229216345E-3
1.594465971E1,9.480975568E-4,-1.433204859E-3,-1.450348180E-3
1.604514596E1,-3.183698282E-4,-2.214970998E-3,-4.988445435E-4
1.614563196E1,1.139631495E-4,1.568546984E-3,-1.306664781E-3
1.624611796E1,4.011988640E-4,1.162881963E-4,1.169950934E-3
1.634660296E1,2.345303074E-4,8.672089316E-4,5.650871899E-4
1.644708896E1,-1.928769052E-4,5.594240502E-4,-1.250527683E-3
1.654757496E1,-5.756057799E-4,-9.614182636E-5,-6.603179500E-4
1.664805996E1,1.171955839E-3,-1.629457809E-3,-2.280087909E-3
1.674854596E1,1.356872730E-3,1.315921545E-3,1.155959908E-4
1.684903196E1,2.504698932E-4,2.319384366E-4,-2.110854024E-3
1.694951696E1,2.943537198E-3,2.496563829E-3,-1.176869264E-3
1.705000233E1,3.995653242E-5,2.559504937E-3,-1.330997329E-4
1.715048833E1,-1.072473824E-4,-5.951333791E-3,1.371302176E-3
