"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.989687600E1,1.880090332E-1,-6.945556641E-2,9.795929260E0
1.999736400E1,1.917512512E-1,-6.915618896E-2,9.797426147E0
2.009785300E1,1.889071655E-1,-6.930587769E-2,9.803114319E0
2.019834100E1,1.930984497E-1,-6.661148071E-2,9.804012451E0
2.029883000E1,1.962419128E-1,-6.541397095E-2,9.815688171E0
2.039931800E1,1.805245972E-1,-7.259902954E-2,9.816436615E0
2.049980700E1,2.029779053E-1,-7.364685059E-2,9.802066498E0
2.060029529E1,1.989363098E-1,-6.286926270E-2,9.797426147E0
2.070078429E1,1.853146362E-1,-7.005432129E-2,9.808802490E0
2.080127329E1,1.901046753E-1,-7.574249268E-2,9.803114319E0
2.090176129E1,1.966909790E-1,-6.975494385E-2,9.807904358E0
2.100225029E1,1.791773987E-1,-6.032455444E-2,9.802515564E0
2.110273829E1,1.896556091E-1,-6.421646118E-2,9.806108093E0
2.120322729E1,1.866618347E-1,-6.900650024E-2,9.808203735E0
2.130371529E1,1.922003174E-1,-7.319778442E-2,9.810598755E0
2.140420429E1,1.871109009E-1,-6.092330933E-2,9.810299377E0
2.150469229E1,1.972897339E-1,-5.852828979E-2,9.804162140E0
2.160517988E1,1.902543640E-1,-6.571334839E-2,9.810000000E0
2.170566888E1,1.820214844E-1,-6.706054688E-2,9.793234863E0
2.180615688E1,1.971400452E-1,-6.646179199E-2,9.799821167E0
2.190664588E1,1.865121460E-1,-6.975494385E-2,9.796528015E0
2.200713388E1,1.919009399E-1,-6.391708374E-2,9.808952179E0
2.210762288E1,1.872605896E-1,-6.526428223E-2,9.810449066E0
2.220811088E1,1.974394226E-1,-6.511459351E-2,9.808652802E0
2.230859988E1,1.880090332E-1,-7.080276489E-2,9.807754669E0
2.240908788E1,1.812730408E-1,-5.523513794E-2,9.812395020E0
2.250957588E1,1.914518738E-1,-7.170089722E-2,9.804760895E0
2.261006967E1,1.823208618E-1,-7.394622803E-2,9.808054047E0
2.271055767E1,1.916015625E-1,-7.005432129E-2,9.797875214E0
2.281104667E1,1.904040527E-1,-7.409591675E-2,9.807155914E0
2.291153467E1,1.923500061E-1,-6.810836792E-2,9.807455292E0
2.301202267E1,1.899549866E-1,-7.379653931E-2,9.808652802E0
2.311251167E1,1.969903564E-1,-6.122268677E-2,9.803114319E0
2.321299967E1,1.960922241E-1,-6.256988525E-2,9.796977081E0
2.331348767E1,1.950444031E-1,-8.068222046E-2,9.810299377E0
2.341397667E1,1.905537415E-1,-6.631210327E-2,9.799072723E0
2.351446467E1,1.951940918E-1,-6.406677246E-2,9.790989532E0
2.361494875E1,1.914518738E-1,-7.200027466E-2,9.791887665E0
2.371543775E1,1.878593445E-1,-7.319778442E-2,9.814340973E0
2.381592575E1,1.944456482E-1,-6.750961304E-2,9.801018677E0
2.391641375E1,1.932481384E-1,-6.077362061E-2,9.808503113E0
2.401690275E1,1.880090332E-1,-6.930587769E-2,9.812095642E0
2.411739075E1,1.945953369E-1,-6.511459351E-2,9.799521790E0
2.421787875E1,1.878593445E-1,-6.735992432E-2,9.817334747E0
2.431836775E1,1.969903564E-1,-7.888595581E-2,9.803862762E0
2.441885575E1,1.935475159E-1,-6.616241455E-2,9.805509338E0
2.451934375E1,1.842668152E-1,-6.990463257E-2,9.799821167E0
2.461983800E1,1.910028076E-1,-6.780899048E-2,9.795330505E0
2.472032600E1,1.895059204E-1,-7.080276489E-2,9.800569611E0
2.482081400E1,1.905537415E-1,-6.795867920E-2,9.803413696E0
2.492130200E1,1.836680603E-1,-6.706054688E-2,9.816885681E0
2.502179100E1,1.859133911E-1,-6.825805664E-2,9.814191284E0
2.512227900E1,1.881587219E-1,-5.733078003E-2,9.810598755E0
2.522276700E1,1.948947144E-1,-6.676116943E-2,9.823471985E0
2.532325500E1,1.812730408E-1,-7.679031372E-2,9.817933502E0
2.542374400E1,1.892065430E-1,-6.541397095E-2,9.808203735E0
2.552423200E1,1.926493835E-1,-6.721023560E-2,9.817035370E0
2.562471450E1,1.796264648E-1,-7.155120850E-2,9.815688171E0
2.572520250E1,1.884580994E-1,-6.930587769E-2,9.797725525E0
2.582569150E1,1.944456482E-1,-7.050338745E-2,9.804910583E0
2.592617950E1,1.848655701E-1,-7.304809570E-2,9.808503113E0
2.602666750E1,1.971400452E-1,-7.349716187E-2,9.814041595E0
2.612715550E1,1.838177490E-1,-6.556365967E-2,9.807754669E0
2.622764350E1,1.856140137E-1,-5.807922363E-2,9.808802490E0
2.632813250E1,1.905537415E-1,-7.798782349E-2,9.802515564E0
2.642862050E1,1.854643250E-1,-7.304809570E-2,9.799821167E0
2.652910850E1,1.871109009E-1,-6.900650024E-2,9.806407471E0
2.662959650E1,1.941462708E-1,-6.960525513E-2,9.811197510E0
2.673008450E1,1.917512512E-1,-6.152206421E-2,9.809700623E0
2.683057250E1,1.841171265E-1,-7.738906860E-2,9.811646576E0
2.693106150E1,1.868115234E-1,-7.409591675E-2,9.811945953E0
2.703154950E1,1.898052979E-1,-6.631210327E-2,9.808203735E0
2.713203750E1,1.930984497E-1,-6.556365967E-2,9.805509338E0
2.723252550E1,1.820214844E-1,-7.035369873E-2,9.810299377E0
2.733301350E1,1.877096558E-1,-6.750961304E-2,9.816885681E0
2.743350150E1,1.938468933E-1,-7.589218140E-2,9.795330505E0
