"Time (s)","X (µT)","Y (µT)","Z (µT)"
6.338814300E1,2.209319115E1,-3.437397957E0,-4.768888092E1
6.348862700E1,2.213083076E1,-3.535129547E0,-4.789046478E1
6.358911100E1,2.216162300E1,-3.649343491E0,-4.779282379E1
6.368959175E1,2.212377357E1,-3.585400581E0,-4.775724030E1
6.379007475E1,2.225845146E1,-3.580385208E0,-4.773454285E1
6.389055875E1,2.225063515E1,-3.613350868E0,-4.781966400E1
6.399104275E1,2.228906441E1,-3.456720352E0,-4.785192108E1
6.409152675E1,2.216324043E1,-3.296055794E0,-4.779708862E1
6.419201075E1,2.231339455E1,-3.372738838E0,-4.770139313E1
6.429249375E1,2.228552437E1,-3.410640717E0,-4.774173737E1
6.439297775E1,2.224728966E1,-3.361427307E0,-4.758097076E1
6.449346175E1,2.220915031E1,-3.433362961E0,-4.767073059E1
6.459394575E1,2.227272606E1,-3.508306503E0,-4.741853333E1
6.469442900E1,2.227705956E1,-3.457283974E0,-4.742215729E1
6.479491300E1,2.227233696E1,-3.491876602E0,-4.723978424E1
6.489539700E1,2.222496605E1,-3.368259430E0,-4.742427826E1
6.499588100E1,2.230803108E1,-3.498294830E0,-4.725132751E1
6.509636400E1,2.248584175E1,-3.668085098E0,-4.595379639E1
6.519684800E1,2.242816353E1,-3.713939667E0,-4.659590912E1
6.529733200E1,2.225284004E1,-3.615736008E0,-4.745540619E1
6.539781600E1,2.230694008E1,-3.625478745E0,-4.749279022E1
6.549830000E1,2.225460243E1,-3.503734589E0,-4.747098541E1
6.559878400E1,2.230767250E1,-3.610263824E0,-4.738188171E1
6.569926725E1,2.234885597E1,-3.573668480E0,-4.752069092E1
6.579975125E1,2.220427132E1,-3.297579765E0,-4.767992401E1
6.590023525E1,2.239570045E1,-3.414365768E0,-4.755990601E1
6.600072025E1,2.248572731E1,-3.618878365E0,-4.732990265E1
6.610120425E1,2.228270149E1,-3.384833336E0,-4.745343781E1
6.620168925E1,2.227387810E1,-3.193670273E0,-4.835195160E1
6.630217425E1,2.218369484E1,-3.237635612E0,-4.842142487E1
6.640265925E1,2.227155113E1,-3.308783531E0,-4.825935364E1
6.650314425E1,2.227147484E1,-3.123896599E0,-4.824681091E1
6.660362925E1,2.228153419E1,-3.280686378E0,-4.791930389E1
6.670412050E1,2.229996300E1,-3.203761101E0,-4.798125458E1
6.680460550E1,2.230953407E1,-3.397368431E0,-4.804521942E1
6.690509150E1,2.233067894E1,-3.403649330E0,-4.808290100E1
6.700557650E1,2.223921394E1,-3.280662537E0,-4.809445953E1
6.710606250E1,2.239790154E1,-3.375516891E0,-4.788311768E1
6.720654850E1,2.224333382E1,-3.461178780E0,-4.801519012E1
6.730703350E1,2.228349876E1,-3.458809853E0,-4.779337311E1
6.740751950E1,2.217680550E1,-3.414245605E0,-4.803630066E1
6.750800550E1,2.218136024E1,-3.417062759E0,-4.770130157E1
6.760849150E1,2.224068642E1,-3.608082771E0,-4.803990173E1
6.770897104E1,2.221872520E1,-3.371354103E0,-4.801332855E1
6.780945704E1,2.226144981E1,-3.519358635E0,-4.790589142E1
6.790994304E1,2.223106575E1,-3.409092903E0,-4.799179840E1
6.801043004E1,2.225787163E1,-3.378567696E0,-4.790994263E1
6.811091604E1,2.226100349E1,-3.450935364E0,-4.797102356E1
6.821140204E1,2.221883583E1,-3.485063553E0,-4.796615601E1
6.831188904E1,2.221111870E1,-3.433236122E0,-4.802604675E1
6.841237504E1,2.214823341E1,-3.443706512E0,-4.810085297E1
6.851286204E1,2.216399193E1,-3.555189133E0,-4.803235626E1
6.861334904E1,2.223160744E1,-3.459451675E0,-4.802916718E1
6.871383554E1,2.227865410E1,-3.563356400E0,-4.820391083E1
6.881432254E1,2.225395012E1,-3.423049927E0,-4.810081482E1
6.891480954E1,2.222823143E1,-3.394190788E0,-4.791776276E1
6.901529654E1,2.214625359E1,-3.344285011E0,-4.802191162E1
6.911578354E1,2.218280220E1,-3.310630798E0,-4.828057861E1
6.921627054E1,2.219455528E1,-3.313030243E0,-4.793255615E1
6.931675754E1,2.228547478E1,-3.381998062E0,-4.809719849E1
6.941724454E1,2.226017189E1,-3.362267494E0,-4.789269257E1
6.951773154E1,2.215065193E1,-3.331809044E0,-4.797913361E1
6.961821854E1,2.218339729E1,-3.368292809E0,-4.793553162E1
6.971871342E1,2.214182854E1,-3.400950432E0,-4.812548065E1
6.981920042E1,2.220018196E1,-3.394031525E0,-4.798584747E1
6.991968742E1,2.224920464E1,-3.524692535E0,-4.801449585E1
7.002017542E1,2.223337746E1,-3.427796364E0,-4.795723724E1
7.012066242E1,2.224087715E1,-3.423094749E0,-4.786260223E1
7.022114942E1,2.224824333E1,-3.243480682E0,-4.781652832E1
7.032163742E1,2.225777626E1,-3.464301109E0,-4.805150604E1
7.042212542E1,2.239726830E1,-3.350024223E0,-4.795572662E1
7.052261242E1,2.222700310E1,-3.296449661E0,-4.796370697E1
7.062310042E1,2.219010735E1,-3.439415932E0,-4.793060303E1
7.072358100E1,2.225702858E1,-3.421669960E0,-4.798871613E1
7.082406800E1,2.229364204E1,-3.381690979E0,-4.795289612E1
7.092455600E1,2.218597603E1,-3.456031799E0,-4.806436920E1
7.102504400E1,2.226653099E1,-3.487313271E0,-4.806477356E1
7.112553200E1,2.230708885E1,-3.468265533E0,-4.785587311E1
7.122602000E1,2.218191338E1,-3.360620499E0,-4.824196625E1
7.132650700E1,2.218928337E1,-3.481712341E0,-4.810985565E1
7.142699500E1,2.213558006E1,-3.317537308E0,-4.835745239E1
7.152748300E1,2.215790367E1,-3.345490456E0,-4.802392578E1
7.162797100E1,2.226386452E1,-3.474933624E0,-4.790821075E1
7.172845950E1,2.222902870E1,-3.421779633E0,-4.822060394E1
7.182894850E1,2.208543205E1,-3.304463387E0,-4.788919830E1
7.192943650E1,2.217491341E1,-3.293375969E0,-4.799527740E1
7.202992450E1,2.224684334E1,-3.097181320E0,-4.793266296E1
7.213041250E1,2.213949013E1,-3.078047752E0,-4.805525208E1
7.223090050E1,2.216279411E1,-3.148022652E0,-4.782557678E1
7.233138850E1,2.216298866E1,-3.355179787E0,-4.789285278E1
7.243187750E1,2.219252205E1,-3.294357300E0,-4.792539215E1
7.253236550E1,2.218635750E1,-3.263746262E0,-4.814839172E1
7.263285350E1,2.216247368E1,-3.267067909E0,-4.782070923E1
7.273334517E1,2.212331200E1,-3.420503616E0,-4.800637817E1
7.283383417E1,2.221420860E1,-3.338971138E0,-4.787409973E1
7.293432217E1,2.215633202E1,-3.247747421E0,-4.776705170E1
7.303481017E1,2.217555809E1,-3.290695190E0,-4.806948853E1
7.313529917E1,2.210369301E1,-3.272660255E0,-4.799395752E1
7.323578717E1,2.215361977E1,-3.048129082E0,-4.802500916E1
7.333627517E1,2.229533195E1,-3.097311020E0,-4.800919342E1
7.343676417E1,2.220543861E1,-3.227399826E0,-4.783410645E1
7.353725217E1,2.218354225E1,-3.145125389E0,-4.785346985E1
7.363774117E1,2.220639229E1,-3.040569305E0,-4.796777344E1
7.373822475E1,2.218665504E1,-3.276601791E0,-4.803917694E1
7.383871375E1,2.218110085E1,-3.189151764E0,-4.810036469E1
7.393920175E1,2.212311745E1,-3.272269249E0,-4.816806030E1
7.403969075E1,2.227305031E1,-3.396782875E0,-4.803016663E1
7.414017875E1,2.227542686E1,-3.179624557E0,-4.807179260E1
7.424066775E1,2.223018456E1,-3.134675980E0,-4.826437378E1
7.434115575E1,2.217633247E1,-3.185241699E0,-4.824420929E1
7.444164475E1,2.211753654E1,-3.092939377E0,-4.821286774E1
7.454213375E1,2.214965248E1,-3.135313988E0,-4.815993500E1
7.464262175E1,2.215814400E1,-3.246131897E0,-4.796910095E1
7.474311167E1,2.212005806E1,-3.118904114E0,-4.803131104E1
7.484359967E1,2.219520378E1,-3.019913673E0,-4.804680634E1
7.494408867E1,2.239259529E1,-3.220563889E0,-4.807150269E1
7.504457767E1,2.233393669E1,-3.140583038E0,-4.809660339E1
7.514506567E1,2.225065804E1,-3.155515671E0,-4.810839844E1
7.524555467E1,2.232525826E1,-3.240929604E0,-4.828263855E1
7.534604367E1,2.241291237E1,-3.460453033E0,-4.813359833E1
7.544653167E1,2.228056908E1,-3.425859451E0,-4.809577179E1
7.554702067E1,2.227052879E1,-3.437089920E0,-4.793601990E1
7.564750967E1,2.232181358E1,-3.614656448E0,-4.772658539E1
7.574799712E1,2.233003044E1,-3.405862808E0,-4.770827484E1
7.584848612E1,2.222498131E1,-3.391019821E0,-4.790921783E1
7.594897512E1,2.222595406E1,-3.392672539E0,-4.790733337E1
7.604946412E1,2.212121773E1,-3.314581871E0,-4.783423615E1
7.614995212E1,2.219530678E1,-3.284204483E0,-4.791388702E1
7.625044112E1,2.215622520E1,-3.186397552E0,-4.814048767E1
7.635093012E1,2.224238014E1,-3.194393158E0,-4.825801086E1
7.645141812E1,2.214138603E1,-3.107357025E0,-4.835598755E1
7.655190612E1,2.218138695E1,-3.215585709E0,-4.829682922E1
