"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
6.934168833E0,-2.055597115E1,-1.162559509E0,-3.952536011E1,4.456628306E1
6.944218833E0,-2.051304626E1,-1.184051514E0,-3.954344177E1,4.456311067E1
6.954267833E0,-2.055054092E1,-1.162703514E0,-3.951657104E1,4.455598724E1
6.964317833E0,-2.048737717E1,-1.165830612E0,-3.957655334E1,4.458021264E1
6.974366833E0,-2.044556046E1,-1.212949753E0,-3.959065247E1,4.457479054E1
6.984416833E0,-2.047044373E1,-1.236315727E0,-3.959298706E1,4.458892427E1
6.994465833E0,-2.044173431E1,-1.246709824E0,-3.953790283E1,4.452712148E1
7.004515833E0,-2.042625809E1,-1.234745979E0,-3.948110962E1,4.446925493E1
7.014564833E0,-2.045091248E1,-1.210633278E0,-3.947940063E1,4.447840519E1
7.024614833E0,-2.050008774E1,-1.115504265E0,-3.961236572E1,4.461656044E1
7.034663833E0,-2.052891922E1,-1.127759933E0,-3.968626404E1,4.469572597E1
7.044713833E0,-2.053845596E1,-1.169213295E0,-3.969828796E1,4.471184743E1
7.054762833E0,-2.047545624E1,-1.154638290E0,-3.965170288E1,4.464118098E1
7.064812833E0,-2.053760529E1,-1.144300461E0,-3.955339050E1,4.458220895E1
7.074862833E0,-2.049716568E1,-1.120214462E0,-3.960240936E1,4.460649626E1
7.084911833E0,-2.053829193E1,-1.050101280E0,-3.957891846E1,4.460285792E1
7.094961833E0,-2.054473686E1,-1.014186859E0,-3.960664368E1,4.462959793E1
7.105010833E0,-2.054955101E1,-9.705410004E-1,-3.965665436E1,4.467523063E1
7.115060833E0,-2.057393265E1,-9.512310028E-1,-3.965561676E1,4.468511481E1
7.125109833E0,-2.051327896E1,-1.002563477E0,-3.968235016E1,4.468208434E1
7.135159833E0,-2.052330780E1,-1.017326355E0,-3.969790649E1,4.470083775E1
7.145208833E0,-2.052407455E1,-1.033043861E0,-3.962660980E1,4.463824616E1
7.155258833E0,-2.043898582E1,-1.084172249E0,-3.962612152E1,4.459996724E1
7.165307833E0,-2.039958572E1,-1.089685440E0,-3.973471832E1,4.467861180E1
7.175357833E0,-2.033861542E1,-1.087313652E0,-3.973336792E1,4.464954708E1
7.185406833E0,-2.037377930E1,-1.128468513E0,-3.980861664E1,4.473354762E1
7.195456833E0,-2.042488670E1,-1.137224197E0,-3.982744598E1,4.477381745E1
7.205505833E0,-2.048256111E1,-1.110591888E0,-3.975057983E1,4.473116722E1
7.215555833E0,-2.047686005E1,-1.173573494E0,-3.965934753E1,4.464910883E1
7.225605833E0,-2.049394798E1,-1.134767532E0,-3.968125153E1,4.467539954E1
7.235654833E0,-2.047360611E1,-1.058216095E0,-3.975057220E1,4.472579076E1
7.245704833E0,-2.052085876E1,-9.566001892E-1,-3.974755859E1,4.474247582E1
7.255753833E0,-2.048587036E1,-9.602861404E-1,-3.970040894E1,4.468462267E1
7.265803833E0,-2.052358437E1,-9.947919846E-1,-3.960852814E1,4.462110070E1
7.275852833E0,-2.054345322E1,-1.016424179E0,-3.962879181E1,4.464871475E1
7.285902833E0,-2.058408356E1,-9.681758881E-1,-3.962085724E1,4.465931245E1
7.295951833E0,-2.057580185E1,-9.153423309E-1,-3.968852997E1,4.471443709E1
7.306001833E0,-2.052986908E1,-9.546451569E-1,-3.973568726E1,4.473602255E1
7.316050833E0,-2.052299500E1,-1.054763794E0,-3.971303558E1,4.471499799E1
7.326100833E0,-2.052812576E1,-1.027893066E0,-3.973751831E1,4.473847196E1
7.336149833E0,-2.062991333E1,-9.495534897E-1,-3.982356262E1,4.485990544E1
7.346199833E0,-2.063511848E1,-9.131641388E-1,-3.978820038E1,4.483015584E1
7.356248833E0,-2.063393784E1,-8.998384476E-1,-3.977535248E1,4.481794021E1
7.366298833E0,-2.064883804E1,-1.000610352E0,-3.965240479E1,4.471788165E1
7.376348833E0,-2.063911819E1,-9.389934540E-1,-3.960044098E1,4.466598073E1
7.386397833E0,-2.064827347E1,-9.561805725E-1,-3.964979553E1,4.471433511E1
7.396447833E0,-2.064703560E1,-9.405832291E-1,-3.973143005E1,4.478583827E1
7.406496833E0,-2.063407516E1,-9.517755508E-1,-3.973628235E1,4.478440654E1
7.416546833E0,-2.065114975E1,-9.627552032E-1,-3.970360565E1,4.476352517E1
7.426595833E0,-2.069739151E1,-9.787721634E-1,-3.976609039E1,4.484062840E1
7.436645833E0,-2.071253967E1,-9.920082092E-1,-3.976096344E1,4.484336733E1
7.446694833E0,-2.069215775E1,-1.049766541E0,-3.974971771E1,4.482529933E1
7.456744833E0,-2.062549973E1,-1.085012436E0,-3.971887207E1,4.476803870E1
7.466793833E0,-2.063573074E1,-1.101758003E0,-3.975653839E1,4.480657986E1
7.476843833E0,-2.061705017E1,-1.145875931E0,-3.982382965E1,4.485881404E1
7.486892833E0,-2.062910080E1,-1.133434296E0,-3.978143311E1,4.482640843E1
7.496942833E0,-2.057814598E1,-1.173808098E0,-3.969761658E1,4.472961747E1
7.506991833E0,-2.056580544E1,-1.181478500E0,-3.970938110E1,4.473458609E1
7.517041833E0,-2.055749130E1,-1.154832840E0,-3.964823914E1,4.467579830E1
7.527091833E0,-2.048127747E1,-1.172639847E0,-3.971112061E1,4.469710181E1
7.537140833E0,-2.046967316E1,-1.138278961E0,-3.979024506E1,4.476121982E1
7.547190833E0,-2.050256729E1,-1.103163719E0,-3.983209991E1,4.481259220E1
7.557239833E0,-2.051108932E1,-1.102775574E0,-3.983744812E1,4.482123573E1
7.567289833E0,-2.053191757E1,-1.111900330E0,-3.984590149E1,4.483850831E1
7.577338833E0,-2.054455948E1,-1.024844170E0,-3.978874969E1,4.479144820E1
7.587388833E0,-2.056449890E1,-9.392099380E-1,-3.976219177E1,4.477513400E1
7.597437833E0,-2.063803864E1,-9.142808914E-1,-3.970457458E1,4.475732109E1
7.607487833E0,-2.065748405E1,-9.475212097E-1,-3.967553711E1,4.474123030E1
7.617536833E0,-2.057000351E1,-9.509668350E-1,-3.973822021E1,4.475662552E1
7.627586833E0,-2.057622719E1,-9.622297287E-1,-3.968037415E1,4.470837845E1
7.637635833E0,-2.053078651E1,-9.402961731E-1,-3.969338226E1,4.469856762E1
7.647685833E0,-2.058481216E1,-9.488773346E-1,-3.973746490E1,4.476271861E1
7.657734833E0,-2.064318657E1,-9.589719772E-1,-3.976208496E1,4.481165227E1
7.667784833E0,-2.064348221E1,-9.816465378E-1,-3.964489746E1,4.470833124E1
7.677834833E0,-2.054259109E1,-1.002651215E0,-3.963257599E1,4.465136546E1
7.687883833E0,-2.058481026E1,-9.454364777E-1,-3.971209717E1,4.474012656E1
7.697938333E0,-2.059140015E1,-9.585599899E-1,-3.981622314E1,4.483588097E1
7.707987333E0,-2.054585648E1,-1.036152840E0,-3.985081482E1,4.484744444E1
7.718037333E0,-2.057314301E1,-1.021875381E0,-3.984504700E1,4.485450047E1
7.728086333E0,-2.052863121E1,-1.067021370E0,-3.984064484E1,4.483124151E1
7.738136333E0,-2.054364586E1,-1.016383171E0,-3.984733582E1,4.484288786E1
7.748185333E0,-2.062123108E1,-9.859352112E-1,-3.988479614E1,4.491106994E1
7.758235333E0,-2.063257217E1,-1.006109238E0,-3.988615417E1,4.491793167E1
7.768284333E0,-2.065806770E1,-1.068493843E0,-3.983325958E1,4.488413984E1
7.778334333E0,-2.060515594E1,-1.056044579E0,-3.990766144E1,4.492559541E1
7.788383333E0,-2.052086639E1,-1.089136124E0,-3.995169067E1,4.492693805E1
7.798433333E0,-2.052425385E1,-1.075030327E0,-3.998616028E1,4.495880003E1
7.808483333E0,-2.055791092E1,-1.087280273E0,-3.995792389E1,4.494936664E1
7.818532333E0,-2.054536438E1,-1.081335068E0,-3.994076538E1,4.492823191E1
7.828582333E0,-2.052127457E1,-1.092173576E0,-3.994612122E1,4.492224564E1
7.838631333E0,-2.053459930E1,-1.067522049E0,-3.986618805E1,4.485668647E1
7.848681333E0,-2.051152802E1,-1.074947357E0,-3.987211609E1,4.485157673E1
7.858730333E0,-2.048478699E1,-1.066014290E0,-3.984844971E1,4.481809711E1
7.868780333E0,-2.051183701E1,-1.139774323E0,-3.988462067E1,4.486443478E1
7.878829333E0,-2.052804947E1,-1.145790100E0,-3.982051086E1,4.481502801E1
7.888879333E0,-2.050121307E1,-1.238651276E0,-3.974719238E1,4.474006367E1
7.898928333E0,-2.051163101E1,-1.213251114E0,-3.967691040E1,4.468172114E1
7.908978333E0,-2.042259598E1,-1.138855934E0,-3.966123199E1,4.462502373E1
7.919027333E0,-2.040161133E1,-1.206156731E0,-3.967182922E1,4.462661306E1
7.929077333E0,-2.042408562E1,-1.169246674E0,-3.967788696E1,4.464129394E1
7.939126333E0,-2.047182083E1,-1.165596962E0,-3.974986267E1,4.472701250E1
7.949176333E0,-2.045000648E1,-1.201792717E0,-3.969908905E1,4.467286360E1
7.959226333E0,-2.046564102E1,-1.191201210E0,-3.978605652E1,4.475702979E1
7.969275333E0,-2.045308304E1,-1.243115425E0,-3.978183746E1,4.474895008E1
7.979325333E0,-2.047945213E1,-1.201935768E0,-3.970778656E1,4.469408152E1
7.989374333E0,-2.046908760E1,-1.160392761E0,-3.978122711E1,4.475350365E1
7.999424333E0,-2.048897362E1,-1.113615990E0,-3.984707642E1,4.481994734E1
8.009473333E0,-2.050117111E1,-1.121032715E0,-3.978335571E1,4.476907552E1
8.019523333E0,-2.039754677E1,-1.159482956E0,-3.967760468E1,4.462865254E1
8.029572333E0,-2.037577248E1,-1.235616684E0,-3.963634491E1,4.458406319E1
8.039622333E0,-2.045629120E1,-1.227975845E0,-3.962162781E1,4.460763572E1
8.049671333E0,-2.045747375E1,-1.205616951E0,-3.955541992E1,4.454877091E1
8.059721333E0,-2.053386307E1,-1.127677917E0,-3.952785492E1,4.455740684E1
8.069770333E0,-2.050985336E1,-1.113180161E0,-3.960883331E1,4.461785440E1
8.079820333E0,-2.050795555E1,-1.108333588E0,-3.961814880E1,4.462513147E1
8.089869333E0,-2.053046989E1,-1.148369789E0,-3.963842773E1,4.465449474E1
8.099919333E0,-2.050343132E1,-1.175570488E0,-3.965431976E1,4.465688903E1
8.109969333E0,-2.044742203E1,-1.183344841E0,-3.963318634E1,4.461263086E1
8.120018333E0,-2.044019127E1,-1.168113708E0,-3.959222412E1,4.457252651E1
8.130068333E0,-2.051453400E1,-1.155460358E0,-3.953562164E1,4.455610589E1
8.140117333E0,-2.056088638E1,-1.197706223E0,-3.954329681E1,4.458538855E1
8.150167333E0,-2.055820847E1,-1.158577919E0,-3.952851868E1,4.457001264E1
8.160216333E0,-2.059341431E1,-1.184926987E0,-3.965726471E1,4.470113431E1
8.170266333E0,-2.053779602E1,-1.155628204E0,-3.975902557E1,4.476512768E1
8.180315333E0,-2.052289391E1,-1.189054489E0,-3.971370697E1,4.471891710E1
8.190365333E0,-2.052063942E1,-1.169389725E0,-3.962627411E1,4.463973246E1
8.200414333E0,-2.058174896E1,-1.178081512E0,-3.961826324E1,4.466097904E1
8.210464333E0,-2.057139397E1,-1.197606087E0,-3.962424469E1,4.466203396E1
8.220513333E0,-2.059362984E1,-1.201514244E0,-3.962064362E1,4.466919103E1
8.230563333E0,-2.055883789E1,-1.258986473E0,-3.963389587E1,4.466650383E1
8.240613333E0,-2.056624985E1,-1.231842995E0,-3.967393494E1,4.470468861E1
8.250662333E0,-2.056187439E1,-1.238243103E0,-3.969304657E1,4.471981519E1
8.260712333E0,-2.058702278E1,-1.200330734E0,-3.978485107E1,4.481183634E1
8.270761333E0,-2.052285576E1,-1.174192429E0,-3.975962830E1,4.475929377E1
8.280811333E0,-2.056826591E1,-1.225022316E0,-3.974301910E1,4.476674893E1
8.290860333E0,-2.057890892E1,-1.261102676E0,-3.973998260E1,4.476994628E1
8.300910333E0,-2.058079147E1,-1.258152962E0,-3.972905731E1,4.476103128E1
8.310959333E0,-2.061942482E1,-1.178893089E0,-3.971362305E1,4.476295706E1
8.321009333E0,-2.065028763E1,-1.171780586E0,-3.971340179E1,4.477679903E1
8.331058333E0,-2.065895081E1,-1.140392303E0,-3.959457397E1,4.467463521E1
8.341108333E0,-2.066340256E1,-1.172634125E0,-3.954426575E1,4.463295004E1
8.351157333E0,-2.064643097E1,-1.139816284E0,-3.952742004E1,4.460931773E1
8.361207333E0,-2.062447166E1,-1.181814194E0,-3.965222168E1,4.471089577E1
8.371256333E0,-2.064535904E1,-1.162099838E0,-3.970807648E1,4.476955063E1
8.381306333E0,-2.063070679E1,-1.194236755E0,-3.974294281E1,4.479457297E1
8.391355333E0,-2.059836197E1,-1.167426109E0,-3.974957275E1,4.478486277E1
8.401405333E0,-2.056996536E1,-1.169761658E0,-3.975535583E1,4.477700453E1
8.411455333E0,-2.054772568E1,-1.194867134E0,-3.974594879E1,4.475910168E1
8.421504333E0,-2.050250244E1,-1.190823555E0,-3.971806335E1,4.471347922E1
8.431554333E0,-2.046785355E1,-1.203285217E0,-3.956977844E1,4.456622365E1
8.441603333E0,-2.048975754E1,-1.196177483E0,-3.954475403E1,4.455388396E1
8.451653333E0,-2.051897049E1,-1.171241760E0,-3.962644196E1,4.463916284E1
8.461702333E0,-2.056451797E1,-1.118461609E0,-3.954648590E1,4.458783358E1
8.471752333E0,-2.057242966E1,-1.182296753E0,-3.951472473E1,4.456496559E1
8.481801333E0,-2.059848785E1,-1.041713715E0,-3.952014160E1,4.457829586E1
8.491851333E0,-2.056776428E1,-1.090198517E0,-3.953395844E1,4.457752046E1
8.501900333E0,-2.054743576E1,-1.171742439E0,-3.955562592E1,4.458943415E1
8.511950333E0,-2.052053070E1,-1.195223808E0,-3.962976837E1,4.464346852E1
8.521999333E0,-2.054761696E1,-1.195869446E0,-3.957217407E1,4.460483861E1
8.532049333E0,-2.059367371E1,-1.184199333E0,-3.955416870E1,4.460979698E1
8.542099333E0,-2.053521729E1,-1.182972908E0,-3.958874512E1,4.461348803E1
8.552148333E0,-2.058111763E1,-1.169830322E0,-3.966215515E1,4.469941227E1
8.562198333E0,-2.057480621E1,-1.265381813E0,-3.970796204E1,4.473975962E1
8.572247333E0,-2.055900383E1,-1.261247635E0,-3.971133423E1,4.473537136E1
8.582297333E0,-2.056572723E1,-1.236285210E0,-3.969004059E1,4.471886470E1
8.592346333E0,-2.058803177E1,-1.168564796E0,-3.963816833E1,4.468128226E1
8.602396333E0,-2.058706665E1,-1.178927422E0,-3.967961121E1,4.471787929E1
8.612445333E0,-2.060144234E1,-1.172062874E0,-3.974210358E1,4.477977171E1
8.622495333E0,-2.056851578E1,-1.189824104E0,-3.978532410E1,4.480347683E1
8.632544333E0,-2.054700851E1,-1.254502296E0,-3.975140381E1,4.476524812E1
8.642594333E0,-2.048914337E1,-1.302776337E0,-3.974513245E1,4.473452554E1
8.652643333E0,-2.051488876E1,-1.281529427E0,-3.973480988E1,4.473654093E1
8.662693333E0,-2.052590370E1,-1.192215919E0,-3.978312683E1,4.478204196E1
8.672742333E0,-2.050992584E1,-1.159427643E0,-3.984285736E1,4.482694071E1
8.682792333E0,-2.051626205E1,-1.181796074E0,-3.985699463E1,4.484298910E1
8.692842333E0,-2.053928375E1,-1.154693604E0,-3.981926727E1,4.481929875E1
8.702890625E0,-2.058133698E1,-1.158103943E0,-3.975054169E1,4.477765292E1
8.712940625E0,-2.051381493E1,-1.153823853E0,-3.972811890E1,4.472662902E1
8.722989625E0,-2.058289719E1,-1.146994591E0,-3.971733093E1,4.474860478E1
8.733039625E0,-2.058898926E1,-1.182459831E0,-3.966546631E1,4.470630724E1
8.743088625E0,-2.059802628E1,-1.247930527E0,-3.964490509E1,4.469400985E1
8.753138625E0,-2.060634995E1,-1.237964630E0,-3.956185913E1,4.462392758E1
8.763187625E0,-2.057829666E1,-1.230030060E0,-3.955360413E1,4.460344008E1
8.773237625E0,-2.060337830E1,-1.195612907E0,-3.962798309E1,4.468003728E1
8.783286625E0,-2.061395454E1,-1.168450356E0,-3.959190369E1,4.465220303E1
8.793336625E0,-2.055918503E1,-1.231161118E0,-3.950869751E1,4.455483168E1
8.803385625E0,-2.058244896E1,-1.267194748E0,-3.954189301E1,4.459601204E1
8.813435625E0,-2.057808685E1,-1.259984970E0,-3.957373810E1,4.462203455E1
8.823484625E0,-2.059622192E1,-1.260367393E0,-3.961910248E1,4.467064097E1
8.833534625E0,-2.057848358E1,-1.293758392E0,-3.963030243E1,4.467335523E1
8.843583625E0,-2.057829094E1,-1.348879814E0,-3.959003448E1,4.463917971E1
8.853633625E0,-2.054081726E1,-1.317738533E0,-3.956687164E1,4.460043655E1
8.863683625E0,-2.054056549E1,-1.333774567E0,-3.957720947E1,4.460996856E1
8.873732625E0,-2.059343529E1,-1.238948822E0,-3.964962006E1,4.469582689E1
8.883782625E0,-2.061480331E1,-1.174518585E0,-3.970162201E1,4.475006592E1
8.893831625E0,-2.065450668E1,-1.208828926E0,-3.966249847E1,4.473459175E1
8.903881625E0,-2.064254379E1,-1.179296494E0,-3.957648468E1,4.465202676E1
8.913930625E0,-2.059856415E1,-1.161929131E0,-3.958309174E1,4.463711545E1
8.923980625E0,-2.051884842E1,-1.132250786E0,-3.949612427E1,4.452245461E1
8.934029625E0,-2.053127670E1,-1.127067566E0,-3.937948608E1,4.442462750E1
8.944079625E0,-2.050276566E1,-1.185412407E0,-3.936730194E1,4.440217409E1
8.954128625E0,-2.051242256E1,-1.236620903E0,-3.938139343E1,4.442052295E1
8.964178625E0,-2.049839401E1,-1.207924843E0,-3.943296814E1,4.445899477E1
8.974227625E0,-2.048566818E1,-1.177423477E0,-3.941934204E1,4.444022338E1
8.984277625E0,-2.051596069E1,-1.186764717E0,-3.947568512E1,4.450441292E1
8.994326625E0,-2.049006653E1,-1.240859985E0,-3.949152374E1,4.450801060E1
9.004376625E0,-2.052846718E1,-1.298521996E0,-3.953131104E1,4.456263767E1
9.014426625E0,-2.051187897E1,-1.329659462E0,-3.950296783E1,4.453077184E1
9.024475625E0,-2.051305008E1,-1.341523170E0,-3.938107300E1,4.442357278E1
9.034525625E0,-2.059235001E1,-1.316179276E0,-3.932222748E1,4.440737304E1
9.044574625E0,-2.059673309E1,-1.231604576E0,-3.947783661E1,4.454482964E1
9.054624625E0,-2.057358551E1,-1.264570236E0,-3.940417480E1,4.446977120E1
9.064673625E0,-2.053808975E1,-1.249496460E0,-3.937131500E1,4.442380912E1
9.074723625E0,-2.055018044E1,-1.300205231E0,-3.936718750E1,4.442719776E1
9.084772625E0,-2.054929924E1,-1.367918015E0,-3.935968781E1,4.442217828E1
9.094822625E0,-2.054673386E1,-1.315483093E0,-3.939189911E1,4.444795252E1
9.104871625E0,-2.058285522E1,-1.286499977E0,-3.946132660E1,4.452533333E1
9.114921625E0,-2.063225937E1,-1.292180061E0,-3.951091766E1,4.459229161E1
9.124970625E0,-2.071177292E1,-1.203608513E0,-3.952510071E1,4.463921815E1
9.135020625E0,-2.073931503E1,-1.221070290E0,-3.946702576E1,4.460107984E1
9.145069625E0,-2.074783134E1,-1.267390251E0,-3.938833618E1,4.453672429E1
9.155119625E0,-2.063272095E1,-1.287144661E0,-3.938244629E1,4.447856777E1
9.165168625E0,-2.057979965E1,-1.332752228E0,-3.937850952E1,4.445189978E1
9.175218625E0,-2.056042480E1,-1.243286133E0,-3.944873047E1,4.450257480E1
9.185268625E0,-2.062252426E1,-1.235877991E0,-3.943625641E1,4.452004291E1
9.195317625E0,-2.060903358E1,-1.147238731E0,-3.938940430E1,4.446991784E1
9.205367625E0,-2.061879539E1,-1.163011551E0,-3.935571289E1,4.444501610E1
9.215416625E0,-2.063603592E1,-1.181123734E0,-3.942710114E1,4.451670850E1
9.225466625E0,-2.059328461E1,-1.245006561E0,-3.948148346E1,4.454683994E1
9.235515625E0,-2.061718369E1,-1.265295029E0,-3.948220825E1,4.455910685E1
9.245565625E0,-2.055709267E1,-1.261823654E0,-3.950634766E1,4.455264036E1
9.255614625E0,-2.055437851E1,-1.295570374E0,-3.952786255E1,4.457143588E1
9.265664625E0,-2.057241249E1,-1.304509163E0,-3.948147583E1,4.453889125E1
9.275713625E0,-2.051874161E1,-1.374154091E0,-3.939199066E1,4.443687641E1
9.285763625E0,-2.058683014E1,-1.339493752E0,-3.928748322E1,4.437474683E1
9.295812625E0,-2.056907463E1,-1.255793571E0,-3.933695221E1,4.440787833E1
9.305862625E0,-2.058557892E1,-1.227211952E0,-3.937191010E1,4.444569060E1
9.315911625E0,-2.060989380E1,-1.214711189E0,-3.943817902E1,4.451531433E1
9.325961625E0,-2.061321068E1,-1.254817009E0,-3.939466858E1,4.447942145E1
9.336010625E0,-2.062014771E1,-1.318879128E0,-3.944603729E1,4.452998755E1
9.346060625E0,-2.058145905E1,-1.413797379E0,-3.949519348E1,4.455856357E1
9.356110625E0,-2.059837341E1,-1.395073891E0,-3.948912811E1,4.456041357E1
9.366159625E0,-2.060450745E1,-1.393368721E0,-3.948975372E1,4.456375043E1
9.376209625E0,-2.058673477E1,-1.307880402E0,-3.955362701E1,4.460956859E1
9.386258625E0,-2.059789658E1,-1.345934868E0,-3.958747864E1,4.464586598E1
9.396308625E0,-2.058308411E1,-1.336385727E0,-3.953572083E1,4.459285256E1
9.406357625E0,-2.060398674E1,-1.359222412E0,-3.956636810E1,4.463036231E1
9.416407625E0,-2.061943245E1,-1.228704453E0,-3.951969147E1,4.459233928E1
9.426456625E0,-2.056462097E1,-1.154071808E0,-3.952411652E1,4.456895000E1
9.436506625E0,-2.060966873E1,-1.222603798E0,-3.938745880E1,4.447049714E1
9.446555625E0,-2.059767914E1,-1.189777374E0,-3.938226318E1,4.445944905E1
9.456605625E0,-2.056253433E1,-1.154421806E0,-3.934421539E1,4.440853288E1
9.466654625E0,-2.058234215E1,-1.165907860E0,-3.937950134E1,4.444926631E1
9.476704625E0,-2.058876610E1,-1.166393280E0,-3.945847321E1,4.452222895E1
9.486753625E0,-2.060172844E1,-1.113369942E0,-3.957586670E1,4.463093134E1
9.496803625E0,-2.063576508E1,-1.092264175E0,-3.952626801E1,4.460217151E1
9.506852625E0,-2.061191750E1,-1.102663994E0,-3.953951263E1,4.460313969E1
9.516902625E0,-2.063221359E1,-1.110547066E0,-3.953132629E1,4.460546279E1
9.526951625E0,-2.061747742E1,-1.111033440E0,-3.952028656E1,4.458887552E1
9.537001625E0,-2.060800171E1,-1.130853653E0,-3.951130676E1,4.457703362E1
9.547051625E0,-2.061277008E1,-1.122674942E0,-3.951509857E1,4.458239232E1
9.557100625E0,-2.063886261E1,-1.149678230E0,-3.939019012E1,4.448450840E1
9.567150625E0,-2.057072830E1,-1.187502861E0,-3.931023407E1,4.438309958E1
9.577199625E0,-2.055703545E1,-1.229192734E0,-3.927186584E1,4.434390677E1
9.587249625E0,-2.061761856E1,-1.194065094E0,-3.933970642E1,4.443112071E1
9.597298625E0,-2.066083145E1,-1.265631676E0,-3.937541962E1,4.448477773E1
9.607348625E0,-2.070579147E1,-1.295191765E0,-3.944527435E1,4.456834068E1
9.617397625E0,-2.071413231E1,-1.269972801E0,-3.941909790E1,4.454832643E1
9.627447625E0,-2.070251083E1,-1.349020004E0,-3.939832306E1,4.452686458E1
9.637496625E0,-2.068243790E1,-1.306371689E0,-3.935327148E1,4.447639622E1
9.647546625E0,-2.065881157E1,-1.274781227E0,-3.929100037E1,4.440939397E1
9.657595625E0,-2.064613724E1,-1.259709358E0,-3.926719666E1,4.438200743E1
9.667645625E0,-2.066911125E1,-1.324496269E0,-3.917916870E1,4.431674300E1
9.677694625E0,-2.064158249E1,-1.341778755E0,-3.914000702E1,4.426980288E1
9.687744625E0,-2.062897491E1,-1.369500160E0,-3.920000458E1,4.431783496E1
9.697790583E0,-2.067570114E1,-1.337590218E0,-3.923826599E1,4.437246087E1
9.707840583E0,-2.067552757E1,-1.415498734E0,-3.922509766E1,4.436315322E1
9.717889583E0,-2.062560272E1,-1.397260666E0,-3.925837708E1,4.436877275E1
9.727939583E0,-2.062130737E1,-1.359343529E0,-3.930716705E1,4.440877745E1
9.737989583E0,-2.060569572E1,-1.359566689E0,-3.934842682E1,4.443806714E1
9.748038583E0,-2.065928268E1,-1.281951904E0,-3.933674622E1,4.445029769E1
9.758088583E0,-2.066755867E1,-1.244557381E0,-3.934794617E1,4.446299329E1
9.768137583E0,-2.065858269E1,-1.192183495E0,-3.936250305E1,4.447027082E1
9.778187583E0,-2.063063812E1,-1.138579369E0,-3.936145020E1,4.445495871E1
9.788236583E0,-2.065966797E1,-1.129109383E0,-3.942156982E1,4.452142109E1
9.798286583E0,-2.061076355E1,-1.199245453E0,-3.946341705E1,4.453765878E1
9.808335583E0,-2.061369705E1,-1.265348434E0,-3.950280762E1,4.457574926E1
9.818385583E0,-2.061002541E1,-1.338425636E0,-3.947342682E1,4.455015101E1
9.828434583E0,-2.062376022E1,-1.332098007E0,-3.940908813E1,4.449932807E1
9.838484583E0,-2.058277130E1,-1.367564201E0,-3.944750977E1,4.451546622E1
9.848533583E0,-2.061775017E1,-1.253925323E0,-3.940406799E1,4.448982496E1
9.858583583E0,-2.062990952E1,-1.153018951E0,-3.939373779E1,4.448358345E1
9.868632583E0,-2.063843536E1,-1.121996880E0,-3.936888123E1,4.446473547E1
9.878682583E0,-2.064383316E1,-1.179253578E0,-3.932234192E1,4.442752593E1
9.888731583E0,-2.063338089E1,-1.264986038E0,-3.934786224E1,4.444761928E1
9.898781583E0,-2.059922028E1,-1.252097130E0,-3.937299347E1,4.445366394E1
9.908830583E0,-2.059912682E1,-1.240198135E0,-3.943073273E1,4.450443574E1
9.918880583E0,-2.059872818E1,-1.190156937E0,-3.949671936E1,4.456136125E1
9.928929583E0,-2.061957359E1,-1.183609962E0,-3.959986115E1,4.466225196E1
9.938979583E0,-2.061606407E1,-1.200304031E0,-3.967356873E1,4.472644501E1
9.949028583E0,-2.062802124E1,-1.213788033E0,-3.968516541E1,4.474260715E1
9.959078583E0,-2.061017227E1,-1.220125198E0,-3.972087860E1,4.476623843E1
9.969128583E0,-2.061432648E1,-1.149850845E0,-3.966474152E1,4.471648838E1
9.979177583E0,-2.063033295E1,-1.163601875E0,-3.955121613E1,4.462357341E1
9.989227583E0,-2.060702133E1,-1.201879501E0,-3.952468109E1,4.459029331E1
9.999276583E0,-2.064587212E1,-1.208647728E0,-3.955260468E1,4.463318722E1
1.000932658E1,-2.062043762E1,-1.134380341E0,-3.956150055E1,4.462736372E1
1.001937558E1,-2.057952309E1,-1.188301086E0,-3.954638672E1,4.459647444E1
1.002942558E1,-2.049464417E1,-1.224835396E0,-3.944709778E1,4.447026180E1
1.003947458E1,-2.051058960E1,-1.233116150E0,-3.932889557E1,4.437304235E1
1.004952458E1,-2.055278969E1,-1.188752174E0,-3.941175079E1,4.446477703E1
1.005957358E1,-2.056351089E1,-1.156291008E0,-3.948023987E1,4.452958937E1
1.006962358E1,-2.053229904E1,-1.062224388E0,-3.958832550E1,4.460873390E1
1.007967258E1,-2.054484177E1,-1.050505638E0,-3.954164124E1,4.457281096E1
1.008972258E1,-2.054768181E1,-1.078269958E0,-3.946511841E1,4.450691480E1
1.009977158E1,-2.054627228E1,-1.105809212E0,-3.947512054E1,4.451580911E1
1.010982158E1,-2.057414627E1,-1.072374344E0,-3.947835541E1,4.453073127E1
1.011987058E1,-2.056233215E1,-1.063371658E0,-3.954228973E1,4.458175569E1
1.012992058E1,-2.057713318E1,-1.108752251E0,-3.958361816E1,4.462634388E1
1.013996958E1,-2.062624359E1,-1.185144424E0,-3.955208588E1,4.462302084E1
1.015001958E1,-2.057916641E1,-1.182816505E0,-3.956069946E1,4.460885660E1
1.016006858E1,-2.057010269E1,-1.211616516E0,-3.956362152E1,4.460804061E1
1.017011858E1,-2.058995438E1,-1.230576515E0,-3.956115723E1,4.461553206E1
