"Time (s)","X (µT)","Y (µT)","Z (µT)"
2.898905938E1,7.589839935E0,-2.133911324E1,-4.332510757E1
2.908955838E1,5.917640686E0,-2.095615196E1,-4.417844772E1
2.919005637E1,5.310398102E0,-2.137831497E1,-4.376378632E1
2.929055900E1,5.250944138E0,-2.144527626E1,-4.339278412E1
2.939105800E1,4.531538010E0,-2.165190125E1,-4.303526306E1
2.949155600E1,4.372945786E0,-2.074953842E1,-4.308879089E1
2.959205500E1,4.241991043E0,-1.968818855E1,-4.335524750E1
2.969255300E1,4.716016769E0,-1.928549957E1,-4.305813599E1
2.979305200E1,6.017738342E0,-1.903730011E1,-4.251552963E1
2.989355000E1,7.049606323E0,-1.798355675E1,-4.260765839E1
2.999404900E1,6.644205093E0,-1.770642471E1,-4.259557343E1
3.009454800E1,4.743385315E0,-1.797053528E1,-4.304344177E1
3.019504600E1,3.088176727E0,-1.881714249E1,-4.280975342E1
3.029553975E1,3.735614777E0,-1.846434975E1,-4.311341476E1
3.039603875E1,3.934095383E0,-1.862347221E1,-4.310918808E1
3.049653775E1,3.773458481E0,-1.850160599E1,-4.328538132E1
3.059703675E1,4.353261948E0,-1.788446045E1,-4.345716858E1
3.069753475E1,5.640932083E0,-1.541715813E1,-4.417244339E1
3.079803375E1,5.531606674E0,-1.583715057E1,-4.387643433E1
3.089853275E1,7.201797485E0,-1.509902382E1,-4.345649719E1
3.099903175E1,8.747102737E0,-1.430549049E1,-4.320827866E1
3.109953075E1,1.026404572E1,-1.393774986E1,-4.312014008E1
3.120002975E1,1.038959694E1,-1.586354256E1,-4.241009140E1
3.130053275E1,9.220169067E0,-1.771550560E1,-4.177348328E1
3.140103175E1,7.698926926E0,-1.860847282E1,-4.169289780E1
3.150153175E1,8.440666199E0,-1.644382858E1,-4.323821259E1
3.160203075E1,8.301477432E0,-1.553100204E1,-4.364210510E1
3.170252975E1,7.911054611E0,-1.632277679E1,-4.322642517E1
3.180302875E1,8.443128586E0,-1.643670845E1,-4.301075363E1
3.190352775E1,9.762258530E0,-1.599475670E1,-4.251029968E1
3.200402775E1,1.061539650E1,-1.475247765E1,-4.253067780E1
3.210452675E1,1.087809181E1,-1.466170311E1,-4.196126556E1
3.220502575E1,1.162540627E1,-1.534872437E1,-4.114067841E1
3.230552204E1,1.300648117E1,-1.655078506E1,-4.014701843E1
3.240602104E1,1.357848740E1,-1.824030495E1,-3.899880600E1
3.250652004E1,1.278631210E1,-1.844779015E1,-3.944768143E1
3.260702004E1,1.242767715E1,-1.848883057E1,-4.025748062E1
3.270751904E1,1.198454285E1,-2.048432732E1,-4.004109955E1
3.280801904E1,1.149239540E1,-2.330906677E1,-3.883311462E1
3.290851804E1,1.092618942E1,-2.549044800E1,-3.760561752E1
3.300901804E1,1.035760307E1,-2.599202538E1,-3.718947601E1
3.310951704E1,6.861057281E0,-2.772676659E1,-3.529374313E1
3.321001704E1,4.353557587E0,-2.706672287E1,-3.463484192E1
3.331051617E1,2.108850479E0,-2.608202171E1,-3.404944611E1
3.341101617E1,-1.547126770E-1,-2.483542442E1,-3.380518341E1
3.351151517E1,-2.516891479E0,-2.256031609E1,-3.372145462E1
3.361201517E1,-3.293180466E0,-2.045071602E1,-3.401053619E1
3.371251517E1,-2.665996552E0,-1.845748329E1,-3.533160400E1
3.381301417E1,-3.366088867E-1,-1.675292969E1,-3.657618713E1
3.391351417E1,1.160976410E0,-1.664235115E1,-3.732024384E1
3.401401317E1,2.489406586E0,-1.748416901E1,-3.783935165E1
3.411451317E1,4.700782776E0,-1.776560020E1,-3.827941513E1
3.421501217E1,6.802707672E0,-1.798572159E1,-3.849023438E1
3.431551179E1,7.896718979E0,-1.796025658E1,-3.896582031E1
3.441601179E1,8.664920807E0,-1.816713905E1,-3.886751556E1
3.451651079E1,9.005468369E0,-1.771651649E1,-3.933686066E1
3.461700979E1,9.553174973E0,-1.793087769E1,-3.931235886E1
3.471750879E1,9.007297516E0,-1.935258102E1,-3.879982758E1
3.481800679E1,8.481069565E0,-2.010424042E1,-3.927075577E1
3.491850579E1,8.418498993E0,-1.920680046E1,-4.063034821E1
3.501900479E1,8.191917419E0,-1.881713676E1,-4.114332962E1
3.511950279E1,8.318843842E0,-1.896301651E1,-4.082034302E1
3.522000179E1,7.363216400E0,-1.933312988E1,-4.098050308E1
3.532049950E1,8.266170502E0,-1.747030067E1,-4.180234528E1
3.542099750E1,9.058738708E0,-1.698263168E1,-4.203247452E1
3.552149550E1,9.551893234E0,-1.666806984E1,-4.157497406E1
3.562199350E1,9.710039139E0,-1.674354553E1,-4.100354004E1
3.572249250E1,9.515666962E0,-1.690724945E1,-4.090338135E1
3.582299050E1,9.125326157E0,-1.712631226E1,-4.073149872E1
3.592348850E1,8.602348328E0,-1.598706245E1,-4.101102829E1
3.602398550E1,7.921010971E0,-1.538055611E1,-4.173659515E1
3.612448350E1,7.660722733E0,-1.484147453E1,-4.221889114E1
3.622498150E1,7.595048904E0,-1.473351860E1,-4.251672363E1
3.632547888E1,7.907642365E0,-1.481041527E1,-4.229776382E1
3.642597587E1,8.774291992E0,-1.469183540E1,-4.224559784E1
3.652647387E1,1.169784164E1,-1.357527351E1,-4.256880188E1
3.662697188E1,1.275250626E1,-1.429291725E1,-4.258102036E1
3.672746888E1,1.324819565E1,-1.476145172E1,-4.229363632E1
3.682796687E1,1.339079666E1,-1.515910339E1,-4.195494843E1
3.692846388E1,1.338197327E1,-1.496950340E1,-4.185394287E1
3.702896088E1,1.274760056E1,-1.515025520E1,-4.166988373E1
3.712945887E1,1.147122002E1,-1.532001114E1,-4.185714722E1
3.722995588E1,1.006524086E1,-1.512696266E1,-4.239227295E1
3.733045317E1,8.981016159E0,-1.487182236E1,-4.272036743E1
3.743095017E1,8.133693695E0,-1.542335320E1,-4.259074783E1
3.753144817E1,7.892841339E0,-1.655875397E1,-4.161967850E1
3.763194517E1,7.870424271E0,-1.737195015E1,-4.080856705E1
3.773244217E1,7.421749115E0,-1.871505737E1,-3.969613647E1
3.783293917E1,9.938667297E0,-1.681709099E1,-4.000773239E1
3.793343617E1,1.128852844E1,-1.481128693E1,-4.042114639E1
3.803393317E1,1.184312820E1,-1.343817711E1,-4.026620102E1
3.813443017E1,1.268328094E1,-1.348343277E1,-3.968529510E1
