"Time (s)","X (µT)","Y (µT)","Z (µT)"
6.114101358E1,-1.106284142E0,1.859803391E1,-4.621360016E1
6.124149658E1,-1.051895142E0,1.847776794E1,-4.643206024E1
6.134198058E1,-9.586572647E-1,1.835727310E1,-4.627976990E1
6.144246358E1,-9.864425659E-1,1.837385559E1,-4.629855347E1
6.154294758E1,-9.732837677E-1,1.840235138E1,-4.624385834E1
6.164343233E1,-1.092006683E0,1.841362762E1,-4.619510651E1
6.174391533E1,-1.090615273E0,1.841351700E1,-4.647075653E1
6.184439933E1,-1.172943115E0,1.850289917E1,-4.639291382E1
6.194488233E1,-1.028617859E0,1.837075615E1,-4.636202240E1
6.204536633E1,-1.070833206E0,1.835980797E1,-4.658712006E1
6.214584933E1,-1.097458839E0,1.827258301E1,-4.646219635E1
6.224633333E1,-1.089066505E0,1.824049377E1,-4.645944977E1
6.234681733E1,-1.033125877E0,1.838055038E1,-4.646852112E1
6.244730033E1,-1.064479828E0,1.824622726E1,-4.615096283E1
6.254778433E1,-1.012090683E0,1.820991325E1,-4.632324982E1
6.264826712E1,-1.100981712E0,1.842085266E1,-4.641874695E1
6.274875113E1,-1.103100777E0,1.841039276E1,-4.651557922E1
6.284923412E1,-1.047438622E0,1.831395149E1,-4.635715485E1
6.294971812E1,-1.068221092E0,1.835651779E1,-4.628049469E1
6.305020113E1,-1.085856438E0,1.836759567E1,-4.642688751E1
6.315068513E1,-9.448080063E-1,1.797179031E1,-4.638714600E1
6.325116812E1,-1.073715210E0,1.830115700E1,-4.636197662E1
6.335165212E1,-9.938411713E-1,1.818899536E1,-4.641596985E1
6.345213612E1,-9.237794876E-1,1.810988235E1,-4.635589600E1
6.355261912E1,-1.086502075E0,1.821913910E1,-4.622242737E1
6.365310812E1,-1.001971245E0,1.826926231E1,-4.609611511E1
6.375359112E1,-1.096836090E0,1.825661850E1,-4.642554474E1
6.385407512E1,-1.060114861E0,1.820930099E1,-4.633356476E1
6.395455812E1,-9.590501785E-1,1.812410736E1,-4.619031525E1
6.405504212E1,-1.043802261E0,1.798542976E1,-4.635221863E1
6.415552512E1,-9.858036041E-1,1.811758041E1,-4.606548309E1
6.425600913E1,-1.157515526E0,1.825503159E1,-4.617721558E1
6.435649212E1,-1.050793648E0,1.823970032E1,-4.623504639E1
6.445697612E1,-1.049747467E0,1.824216080E1,-4.609532166E1
6.455745913E1,-1.054338455E0,1.826662064E1,-4.601992798E1
6.465793783E1,-1.010004997E0,1.827345657E1,-4.629015350E1
6.475842083E1,-1.042933464E0,1.832234955E1,-4.627479553E1
6.485890483E1,-1.120448112E0,1.858628082E1,-4.633962250E1
6.495938783E1,-1.084047318E0,1.839891434E1,-4.645822144E1
6.505987183E1,-1.160527229E0,1.847239113E1,-4.628674316E1
6.516035483E1,-1.095914841E0,1.840559769E1,-4.618219757E1
6.526083883E1,-1.117406845E0,1.841612244E1,-4.622972870E1
6.536132183E1,-1.143102646E0,1.846684837E1,-4.613426971E1
6.546180583E1,-9.987611771E-1,1.845507050E1,-4.620114899E1
6.556228883E1,-1.018424988E0,1.841068649E1,-4.629194641E1
6.566277158E1,-1.098832130E0,1.844809723E1,-4.627894592E1
6.576325558E1,-1.130493164E0,1.849243546E1,-4.636810303E1
6.586373858E1,-1.111753464E0,1.849024582E1,-4.640084076E1
6.596422258E1,-1.191603661E0,1.846431732E1,-4.644599152E1
6.606470558E1,-1.107783318E0,1.834315681E1,-4.619158936E1
6.616518958E1,-1.143316269E0,1.842014313E1,-4.641283417E1
6.626567258E1,-1.099146843E0,1.844093132E1,-4.612103271E1
6.636615658E1,-1.066084862E0,1.838728905E1,-4.613298035E1
6.646663958E1,-1.099949837E0,1.838374710E1,-4.632355499E1
6.656712358E1,-1.118813515E0,1.850776482E1,-4.639975739E1
6.666760762E1,-1.138649940E0,1.853712845E1,-4.644879150E1
6.676809063E1,-1.125367165E0,1.842975235E1,-4.649333191E1
6.686857462E1,-1.145089149E0,1.838856125E1,-4.631919861E1
6.696905762E1,-1.123748779E0,1.844302177E1,-4.617163849E1
6.706954162E1,-1.102123260E0,1.839858055E1,-4.618447113E1
6.717002462E1,-1.016921997E0,1.819348145E1,-4.603068542E1
6.727050862E1,-1.005232811E0,1.841533279E1,-4.630182648E1
6.737099162E1,-9.629678726E-1,1.843478394E1,-4.645895386E1
6.747147462E1,-1.110102654E0,1.833425713E1,-4.625560760E1
6.757195862E1,-1.182938576E0,1.836967850E1,-4.649364471E1
6.767244121E1,-1.143280983E0,1.845772552E1,-4.648943329E1
6.777292521E1,-1.044041634E0,1.835795212E1,-4.646353149E1
6.787340821E1,-1.097505569E0,1.842945671E1,-4.646364594E1
6.797389221E1,-1.103193283E0,1.837350845E1,-4.641994476E1
6.807437521E1,-1.114975929E0,1.838901901E1,-4.618780518E1
6.817485821E1,-1.008543015E0,1.826202774E1,-4.639093781E1
6.827534221E1,-1.057803154E0,1.833571625E1,-4.642992401E1
6.837582521E1,-1.094277382E0,1.848022652E1,-4.627420044E1
6.847630821E1,-1.089649200E0,1.835161591E1,-4.627056122E1
6.857679221E1,-9.972677231E-1,1.831712341E1,-4.599683380E1
6.867727487E1,-1.106698990E0,1.835168076E1,-4.620365906E1
6.877775887E1,-1.102357864E0,1.827600098E1,-4.620306396E1
6.887824188E1,-1.093424797E0,1.838706970E1,-4.610704041E1
6.897872487E1,-1.016962051E0,1.832128716E1,-4.629982758E1
6.907920887E1,-1.178185463E0,1.846915436E1,-4.607112122E1
6.917969188E1,-1.102654457E0,1.852757454E1,-4.624881744E1
6.928017487E1,-1.110496521E0,1.842007256E1,-4.616081238E1
6.938065887E1,-1.103386879E0,1.840230179E1,-4.609223938E1
6.948114188E1,-1.222323418E0,1.845631218E1,-4.609863281E1
6.958162587E1,-1.215088844E0,1.846312904E1,-4.623012543E1
6.968210933E1,-1.086673737E0,1.839727783E1,-4.611631775E1
6.978259233E1,-1.067333221E0,1.842288589E1,-4.613169098E1
6.988307633E1,-1.134203911E0,1.858343315E1,-4.621746063E1
6.998355933E1,-1.095329285E0,1.848721504E1,-4.609397125E1
7.008404233E1,-1.088874817E0,1.865898895E1,-4.611087036E1
7.018452633E1,-1.059082985E0,1.849774551E1,-4.591175842E1
7.028500933E1,-1.074282646E0,1.830908585E1,-4.627871704E1
7.038549233E1,-1.098058701E0,1.848332977E1,-4.608685303E1
7.048597633E1,-1.100685120E0,1.852366257E1,-4.621582794E1
7.058645933E1,-1.123882294E0,1.848314857E1,-4.631755829E1
7.068694221E1,-1.159667969E0,1.843736649E1,-4.638098145E1
7.078742621E1,-1.174549103E0,1.850844574E1,-4.645011139E1
7.088790921E1,-1.175863266E0,1.842689133E1,-4.641912842E1
7.098839221E1,-1.156466484E0,1.840951347E1,-4.611313629E1
7.108887621E1,-1.154321671E0,1.856048584E1,-4.618830109E1
7.118935921E1,-1.076642990E0,1.841823959E1,-4.632550049E1
7.128984321E1,-1.117872238E0,1.851377106E1,-4.633923340E1
7.139032621E1,-1.077276230E0,1.825260925E1,-4.616209412E1
7.149080921E1,-1.076815605E0,1.840128708E1,-4.641201782E1
7.159129321E1,-1.093073845E0,1.831200600E1,-4.632395935E1
7.169177583E1,-1.069912910E0,1.833479691E1,-4.641649628E1
7.179225883E1,-1.303381920E0,1.838495064E1,-4.648183441E1
7.189274283E1,-1.374576569E0,1.821652603E1,-4.630744934E1
7.199322583E1,-1.620251656E0,1.833701706E1,-4.643190002E1
7.209370883E1,-1.750028610E0,1.823305511E1,-4.641266632E1
7.219419283E1,-1.871824265E0,1.837445450E1,-4.645589447E1
7.229467583E1,-1.771644592E0,1.802141571E1,-4.661632538E1
7.239515883E1,-1.750314713E0,1.816632843E1,-4.681299591E1
7.249564283E1,-1.471402168E0,1.823957443E1,-4.653194427E1
7.259612583E1,-1.430879593E0,1.841320419E1,-4.669599915E1
7.269660900E1,-1.317157745E0,1.832999039E1,-4.647438049E1
7.279709300E1,-1.318792343E0,1.830385971E1,-4.682987976E1
7.289757600E1,-1.388309479E0,1.823620987E1,-4.658757782E1
7.299805900E1,-1.348645210E0,1.820336533E1,-4.649569702E1
7.309854300E1,-1.282282829E0,1.803692436E1,-4.682220459E1
7.319902600E1,-1.170833588E0,1.783526993E1,-4.666711426E1
7.329950900E1,-1.295664787E0,1.768129921E1,-4.664179993E1
7.339999300E1,-1.292281151E0,1.771201324E1,-4.664732361E1
7.350047600E1,-1.315507889E0,1.773527527E1,-4.657286835E1
7.360095900E1,-1.333970070E0,1.764622879E1,-4.647468567E1
7.370144183E1,-1.415965080E0,1.774114037E1,-4.641767883E1
7.380192583E1,-1.327998161E0,1.734238052E1,-4.632568359E1
7.390240883E1,-1.274213791E0,1.715650940E1,-4.653859711E1
7.400289183E1,-1.284005165E0,1.750712585E1,-4.651511383E1
7.410337583E1,-1.269464493E0,1.733988190E1,-4.658267975E1
7.420385883E1,-1.119103432E0,1.708217812E1,-4.649137878E1
7.430434183E1,-1.028661728E0,1.672441101E1,-4.667298126E1
7.440482483E1,-9.714565277E-1,1.682278442E1,-4.656578064E1
7.450530883E1,-8.916015625E-1,1.696855545E1,-4.678943634E1
7.460579183E1,-7.431135178E-1,1.689052582E1,-4.672232819E1
7.470627471E1,-7.269229889E-1,1.695673752E1,-4.665246582E1
7.480675771E1,-8.118495941E-1,1.677603722E1,-4.661215973E1
7.490724171E1,-5.778379440E-1,1.656539917E1,-4.653940582E1
7.500772471E1,-7.081718445E-1,1.678127289E1,-4.655091095E1
7.510820771E1,-7.696542740E-1,1.692741013E1,-4.661392975E1
7.520869071E1,-8.174343109E-1,1.688748550E1,-4.666582489E1
7.530917471E1,-7.890748978E-1,1.688058090E1,-4.670720673E1
7.540965771E1,-8.413429260E-1,1.696897125E1,-4.679010773E1
7.551014071E1,-8.759384155E-1,1.707971954E1,-4.673077393E1
7.561062371E1,-7.897577286E-1,1.706491280E1,-4.670539093E1
7.571110725E1,-8.571567535E-1,1.712530708E1,-4.665084839E1
7.581159025E1,-9.801177979E-1,1.733803558E1,-4.691153717E1
7.591207325E1,-9.632463455E-1,1.730403900E1,-4.672429657E1
7.601255625E1,-1.053466797E0,1.738478088E1,-4.667444611E1
7.611304025E1,-9.811801910E-1,1.725035667E1,-4.687197876E1
7.621352325E1,-9.596557617E-1,1.736922836E1,-4.658429718E1
7.631400625E1,-9.932117462E-1,1.735774612E1,-4.685414124E1
7.641448925E1,-9.893264771E-1,1.746727371E1,-4.662751007E1
7.651497325E1,-9.322013855E-1,1.731525993E1,-4.665556335E1
7.661545625E1,-9.702939987E-1,1.743981743E1,-4.669696045E1
7.671594000E1,-8.515205383E-1,1.729393387E1,-4.639629364E1
7.681642300E1,-9.150304794E-1,1.737150574E1,-4.662893677E1
7.691690600E1,-1.069002151E0,1.747789764E1,-4.665384674E1
7.701739000E1,-8.666620255E-1,1.753236198E1,-4.667298126E1
7.711787300E1,-9.771833420E-1,1.746648407E1,-4.650695038E1
7.721835600E1,-1.121667862E0,1.738574600E1,-4.664645386E1
7.731883900E1,-1.241847038E0,1.750463104E1,-4.657186127E1
7.741932300E1,-1.430734634E0,1.739294815E1,-4.662088013E1
7.751980600E1,-1.529641151E0,1.724753952E1,-4.661905670E1
7.762028900E1,-1.472876549E0,1.744410706E1,-4.672132874E1
7.772077183E1,-1.236664772E0,1.769424057E1,-4.676530457E1
7.782125483E1,-9.634494781E-1,1.757244682E1,-4.690792084E1
7.792173783E1,-1.159088135E0,1.767432404E1,-4.667346954E1
7.802222183E1,-1.086628914E0,1.762960434E1,-4.676452637E1
7.812270483E1,-1.176898956E0,1.776176071E1,-4.668509674E1
7.822318783E1,-1.052119255E0,1.758394241E1,-4.659827423E1
7.832367083E1,-1.096170425E0,1.771667290E1,-4.646894073E1
7.842415383E1,-9.716844559E-1,1.755300522E1,-4.674299622E1
7.852463783E1,-9.853067398E-1,1.757666397E1,-4.657412720E1
7.862512083E1,-9.834938049E-1,1.772672653E1,-4.675449371E1
7.872560371E1,-9.039154053E-1,1.765032578E1,-4.663723755E1
7.882608671E1,-8.946914673E-1,1.763551331E1,-4.657006073E1
7.892656971E1,-9.597768784E-1,1.771162415E1,-4.674865723E1
7.902705271E1,-8.942966461E-1,1.775675583E1,-4.666075897E1
7.912753671E1,-9.030256271E-1,1.762846375E1,-4.673849487E1
7.922801971E1,-9.911861420E-1,1.759558868E1,-4.662725830E1
7.932850271E1,-9.647512436E-1,1.758813477E1,-4.666764069E1
7.942898571E1,-9.816980362E-1,1.751781082E1,-4.666741943E1
7.952946871E1,-9.557008743E-1,1.757135963E1,-4.669799805E1
7.962995171E1,-9.514350891E-1,1.753195190E1,-4.666454315E1
7.973043633E1,-8.815622330E-1,1.748327637E1,-4.665942383E1
7.983091933E1,-9.918251038E-1,1.746163559E1,-4.680521393E1
7.993140233E1,-8.480539322E-1,1.744743729E1,-4.686061096E1
8.003188533E1,-7.915048599E-1,1.701411057E1,-4.681478882E1
8.013236833E1,-6.477661133E-1,1.686446381E1,-4.686886597E1
8.023285133E1,-6.966791153E-1,1.727992630E1,-4.677281952E1
8.033333433E1,-7.682962418E-1,1.747930527E1,-4.676431274E1
8.043381833E1,-6.756563187E-1,1.744335938E1,-4.691426849E1
8.053430133E1,-6.716709137E-1,1.733762360E1,-4.705186462E1
8.063478433E1,-7.951650620E-1,1.735224533E1,-4.694969940E1
8.073526721E1,-9.024200439E-1,1.750101852E1,-4.687293243E1
8.083575021E1,-1.065453529E0,1.814840317E1,-4.699361420E1
8.093623321E1,-1.245793343E0,1.885195923E1,-4.674091339E1
8.103671621E1,-1.206153870E0,1.889231873E1,-4.666088867E1
8.113719921E1,-1.077548027E0,1.865162659E1,-4.651638794E1
8.123768321E1,-9.535083771E-1,1.807226181E1,-4.680905914E1
8.133816621E1,-9.206428528E-1,1.794875336E1,-4.636745453E1
8.143864921E1,-9.836177826E-1,1.810812759E1,-4.677780914E1
8.153913221E1,-9.781446457E-1,1.788335419E1,-4.648361969E1
8.163961521E1,-1.003644943E0,1.777258873E1,-4.658553314E1
8.174009850E1,-9.687376022E-1,1.794776917E1,-4.663728333E1
8.184058150E1,-9.137468338E-1,1.776576233E1,-4.658616638E1
8.194106450E1,-9.304494858E-1,1.785141373E1,-4.659596252E1
8.204154850E1,-9.781274796E-1,1.781558800E1,-4.658661652E1
8.214203150E1,-1.037289619E0,1.789351273E1,-4.669717407E1
8.224251450E1,-8.809604645E-1,1.775134659E1,-4.640667725E1
8.234299750E1,-9.932336807E-1,1.796068573E1,-4.647940063E1
