"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.507294571E1,-4.176315308E-2,1.583706665E-1,9.818083191E0
1.517343171E1,-3.472778320E-2,1.830693054E-1,9.816586304E0
1.527391771E1,-4.146377563E-2,1.832189941E-1,9.794582062E0
1.537440371E1,-2.993774414E-2,1.817221069E-1,9.790839844E0
1.547488871E1,-3.278182983E-2,1.850152588E-1,9.776619415E0
1.557537471E1,-5.194198608E-2,1.847158813E-1,9.797875214E0
1.567586071E1,-2.754272461E-2,1.725910950E-1,9.786349182E0
1.577634671E1,-4.400848389E-2,1.749861145E-1,9.814191284E0
1.587683171E1,-4.176315308E-2,1.785786438E-1,9.818232880E0
1.597731771E1,-3.353027344E-2,1.664538574E-1,9.768236847E0
1.607780396E1,-3.682342529E-2,1.832189941E-1,9.792037354E0
1.617828996E1,-3.248245239E-2,1.618135071E-1,9.813592529E0
1.627877496E1,-3.966751099E-2,1.950444031E-1,9.833501129E0
1.637926096E1,-3.098556519E-2,1.751358032E-1,9.819131012E0
1.647974696E1,-4.565505981E-2,1.917512512E-1,9.797426147E0
1.658023196E1,-3.113525391E-2,1.634600830E-1,9.802515564E0
1.668071796E1,-3.712280273E-2,1.992356873E-1,9.782157898E0
1.678120396E1,-3.457809448E-2,1.658551025E-1,9.801318054E0
1.688168896E1,-4.116439819E-2,1.845661926E-1,9.796827393E0
1.698217496E1,-2.829116821E-2,1.685494995E-1,9.825867004E0
1.708266033E1,-4.550537109E-2,1.927990723E-1,9.833501129E0
1.718314533E1,-3.008743286E-2,1.574725342E-1,9.785451050E0
1.728363133E1,-4.415817261E-2,1.904040527E-1,9.798024902E0
1.738411733E1,-3.607498169E-2,1.676513672E-1,9.817035370E0
1.748460233E1,-4.730163574E-2,1.802252197E-1,9.828711090E0
1.758508833E1,-2.888992310E-2,1.833686829E-1,9.770182800E0
1.768557433E1,-4.700225830E-2,1.778302002E-1,9.810449066E0
1.778605933E1,-3.607498169E-2,1.689985657E-1,9.809101868E0
1.788654533E1,-4.011657715E-2,1.821711731E-1,9.817484436E0
1.798703033E1,-9.729766846E-3,1.763333130E-1,9.763297119E0
1.808751658E1,-2.874023438E-2,1.678010559E-1,9.827363892E0
1.818800258E1,-3.787124634E-2,1.704954529E-1,9.782157898E0
1.828848758E1,-3.397933960E-2,1.694476318E-1,9.824370117E0
1.838897358E1,-4.475692749E-2,1.692979431E-1,9.811197510E0
1.848945858E1,-3.233276367E-2,1.694476318E-1,9.781110077E0
1.858994458E1,-4.535568237E-2,1.799258423E-1,9.806257782E0
1.869042958E1,-4.266128540E-2,1.785786438E-1,9.797725525E0
1.879091558E1,-2.784210205E-2,1.740879822E-1,9.797276459E0
1.889140158E1,-5.164260864E-2,1.601669312E-1,9.821376343E0
1.899188658E1,-3.861968994E-2,1.802252197E-1,9.804461517E0
1.909237583E1,-3.547622681E-2,1.763333130E-1,9.799222412E0
1.919286083E1,-3.817062378E-2,1.784289551E-1,9.809251556E0
1.929334683E1,-3.637435913E-2,1.782792664E-1,9.833501129E0
1.939383183E1,-3.906875610E-2,1.812730408E-1,9.794731750E0
1.949431783E1,-3.158432007E-2,1.779798889E-1,9.795180817E0
1.959480283E1,-4.475692749E-2,1.869612122E-1,9.788893890E0
1.969528883E1,-3.323089600E-2,1.591191101E-1,9.832004242E0
1.979577383E1,-3.442840576E-2,1.881587219E-1,9.772278442E0
1.989625983E1,-3.697311401E-2,1.772314453E-1,9.801916809E0
1.999674483E1,-4.565505981E-2,1.688488770E-1,9.815688171E0
2.009722775E1,-2.664459229E-2,1.757345581E-1,9.791588287E0
2.019771275E1,-4.685256958E-2,1.838177490E-1,9.799671478E0
2.029819875E1,-2.484832764E-2,1.796264648E-1,9.800569611E0
2.039868375E1,-3.951782227E-2,1.853146362E-1,9.798324280E0
2.049916975E1,-3.861968994E-2,1.826202393E-1,9.811197510E0
