"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
3.519066300E1,3.787006378E0,2.626407242E1,4.380050659E1,5.121159337E1
3.520071100E1,3.804376602E0,2.626956940E1,4.378512955E1,5.120255001E1
3.521076000E1,3.780109406E0,2.635440063E1,4.386112595E1,5.130927820E1
3.522080900E1,3.779588699E0,2.635558701E1,4.394305420E1,5.137990142E1
3.523085700E1,3.805191040E0,2.630632401E1,4.388230896E1,5.130457291E1
3.524090600E1,3.745300293E0,2.631530190E1,4.389540100E1,5.131596844E1
3.525095537E1,3.732742310E0,2.617981339E1,4.388804626E1,5.123940475E1
3.526100438E1,3.730237961E0,2.623508644E1,4.392468262E1,5.129885163E1
3.527105237E1,3.745712280E0,2.617037773E1,4.392159653E1,5.126427287E1
3.528110138E1,3.742082596E0,2.619286346E1,4.385279846E1,5.121657165E1
3.529115038E1,3.714513779E0,2.628503036E1,4.372677612E1,5.115399676E1
3.530119838E1,3.747491837E0,2.629722404E1,4.371992493E1,5.115681307E1
3.531124738E1,3.712318420E0,2.638045692E1,4.377589417E1,5.124488975E1
3.532129638E1,3.718322754E0,2.637514114E1,4.379706573E1,5.126067656E1
3.533134438E1,3.719354630E0,2.632068634E1,4.373813629E1,5.118238657E1
3.534139338E1,3.728347778E0,2.632695389E1,4.365629578E1,5.111635002E1
3.535144238E1,3.751091003E0,2.629465866E1,4.362333298E1,5.107323113E1
3.536149038E1,3.673740387E0,2.626946449E1,4.368197632E1,5.110475700E1
3.537153937E1,3.660381317E0,2.628256607E1,4.376879501E1,5.118475444E1
3.538158837E1,3.685539246E0,2.630102921E1,4.374048615E1,5.117184250E1
3.539163737E1,3.653261185E0,2.633668709E1,4.366870880E1,5.112654430E1
3.540168537E1,3.663614273E0,2.631421661E1,4.364336014E1,5.109405983E1
3.541173437E1,3.652435303E0,2.628918839E1,4.367018127E1,5.110329189E1
3.542178338E1,3.644023895E0,2.628303719E1,4.370870590E1,5.113245472E1
3.543183137E1,3.632265091E0,2.632632637E1,4.373761749E1,5.117858921E1
3.544188038E1,3.658990860E0,2.638872910E1,4.377893066E1,5.124790735E1
3.545192938E1,3.628511429E0,2.638573837E1,4.380261230E1,5.126443338E1
3.546197738E1,3.692014694E0,2.638234329E1,4.380056000E1,5.126546660E1
3.547202638E1,3.719425201E0,2.645460129E1,4.369201660E1,5.121203343E1
3.548207538E1,3.734066010E0,2.637489319E1,4.370387268E1,5.118209381E1
3.549212438E1,3.684898376E0,2.633280945E1,4.369101715E1,5.114587285E1
3.550217238E1,3.651189804E0,2.631187057E1,4.370350266E1,5.114334624E1
3.551222138E1,3.654739380E0,2.637487793E1,4.365542603E1,5.113499318E1
3.552227037E1,3.731758118E0,2.631860352E1,4.365052795E1,5.110737227E1
3.553231838E1,3.731496811E0,2.629456329E1,4.365854263E1,5.110182455E1
3.554236737E1,3.674768448E0,2.632863426E1,4.371295929E1,5.116174074E1
3.555241637E1,3.641014099E0,2.639744186E1,4.371511841E1,5.119661608E1
3.556246437E1,3.676906586E0,2.632860565E1,4.365827179E1,5.111516226E1
3.557251337E1,3.733175278E0,2.626401901E1,4.363179779E1,5.106338288E1
3.558256237E1,3.705951691E0,2.628596115E1,4.358331680E1,5.103127801E1
3.559261037E1,3.704469681E0,2.625224113E1,4.360289764E1,5.103053932E1
3.560265937E1,3.698099136E0,2.620804214E1,4.359880066E1,5.100385112E1
3.561270838E1,3.736053467E0,2.616401291E1,4.374781799E1,5.111149818E1
3.562275738E1,3.683803558E0,2.614500809E1,4.377394104E1,5.112034596E1
3.563280538E1,3.758007050E0,2.614208794E1,4.375576782E1,5.110869394E1
3.564285438E1,3.724349976E0,2.620637131E1,4.369243622E1,5.108496513E1
3.565290338E1,3.733535767E0,2.625177002E1,4.362190247E1,5.104865418E1
3.566295138E1,3.725637436E0,2.621104050E1,4.355886841E1,5.097326785E1
3.567300038E1,3.684682846E0,2.625860214E1,4.346437073E1,5.091407072E1
3.568304938E1,3.673320770E0,2.620491791E1,4.353851318E1,5.094892676E1
3.569309738E1,3.683284760E0,2.621649170E1,4.355096054E1,5.096623576E1
3.570314637E1,3.698957443E0,2.625133324E1,4.357067108E1,5.100213879E1
3.571319537E1,3.665582657E0,2.627323532E1,4.353530121E1,5.098079876E1
3.572324337E1,3.677164078E0,2.630093956E1,4.355709839E1,5.101452516E1
3.573329237E1,3.664915085E0,2.628431892E1,4.362059021E1,5.105930781E1
3.574334137E1,3.669353485E0,2.631293678E1,4.368917847E1,5.113295525E1
3.575339038E1,3.681140900E0,2.628192520E1,4.378089905E1,5.119626463E1
3.576343837E1,3.666276932E0,2.627675629E1,4.368280029E1,5.110867391E1
3.577348738E1,3.669206619E0,2.625814819E1,4.366031647E1,5.108010041E1
3.578353638E1,3.706783295E0,2.621230888E1,4.368095398E1,5.107691377E1
3.579358438E1,3.716419220E0,2.620604134E1,4.366326141E1,5.105926724E1
3.580363338E1,3.774494171E0,2.618280792E1,4.362784576E1,5.102132067E1
3.581368238E1,3.818325043E0,2.614022827E1,4.363223267E1,5.100649829E1
3.582373038E1,3.808738708E0,2.614270401E1,4.362532806E1,5.100114422E1
3.583377938E1,3.758655548E0,2.607419014E1,4.369535065E1,5.102229465E1
3.584382838E1,3.733758926E0,2.614414597E1,4.374918365E1,5.110233257E1
3.585387638E1,3.751333237E0,2.613807678E1,4.385076523E1,5.118750990E1
3.586392538E1,3.740669250E0,2.612167740E1,4.381559753E1,5.114822796E1
3.587397437E1,3.758943558E0,2.615829468E1,4.378313446E1,5.114048201E1
3.588402337E1,3.714487076E0,2.618378067E1,4.366036224E1,5.104522520E1
3.589407137E1,3.717170715E0,2.624255753E1,4.364610291E1,5.106340649E1
3.590412037E1,3.739471436E0,2.614896965E1,4.372892761E1,5.108787890E1
3.591416937E1,3.782409668E0,2.612298775E1,4.374816132E1,5.109421425E1
3.592421737E1,3.783060074E0,2.606688690E1,4.368788910E1,5.101397642E1
3.593426637E1,3.699562073E0,2.606375694E1,4.371613693E1,5.103044987E1
3.594431538E1,3.764949799E0,2.607513428E1,4.371847916E1,5.104304942E1
3.595436337E1,3.780601501E0,2.612166595E1,4.368371201E1,5.103823150E1
3.596441238E1,3.750473022E0,2.614027023E1,4.362229156E1,5.099298086E1
3.597446138E1,3.744497299E0,2.621012115E1,4.360211945E1,5.101114125E1
3.598450938E1,3.739183426E0,2.619798660E1,4.360680008E1,5.100851897E1
3.599455838E1,3.728937149E0,2.616045189E1,4.360660553E1,5.098833456E1
3.600460738E1,3.708971024E0,2.612594032E1,4.353469849E1,5.090767325E1
3.601465638E1,3.722640991E0,2.620578003E1,4.352658081E1,5.094275415E1
3.602470438E1,3.803228378E0,2.621184731E1,4.360810089E1,5.102148517E1
3.603475337E1,3.735746384E0,2.622042847E1,4.368244934E1,5.108446976E1
3.604480237E1,3.734769821E0,2.621797943E1,4.367873001E1,5.107996091E1
3.605485037E1,3.767656326E0,2.624044800E1,4.370849609E1,5.111936009E1
3.606489937E1,3.733623505E0,2.621480370E1,4.367854309E1,5.107808732E1
3.607494837E1,3.702194214E0,2.620576859E1,4.363893127E1,5.103728903E1
3.608499637E1,3.726411819E0,2.626577950E1,4.365661621E1,5.108500227E1
3.609504537E1,3.700523376E0,2.628414726E1,4.356852722E1,5.101731897E1
3.610509438E1,3.670503616E0,2.630034447E1,4.357646561E1,5.103027602E1
3.611514338E1,3.651569366E0,2.624876022E1,4.354558563E1,5.097596885E1
3.612519138E1,3.653394699E0,2.624510384E1,4.357389832E1,5.099840569E1
3.613524038E1,3.693910599E0,2.621897697E1,4.362555695E1,5.103203845E1
3.614528938E1,3.718257904E0,2.628785515E1,4.363243103E1,5.107509968E1
3.615533738E1,3.774450302E0,2.623881912E1,4.358278656E1,5.101158092E1
3.616538638E1,3.776308060E0,2.622895622E1,4.353833389E1,5.096866847E1
3.617543538E1,3.727779388E0,2.620727539E1,4.353989410E1,5.095527452E1
3.618548338E1,3.703172684E0,2.628285599E1,4.353667068E1,5.098964308E1
3.619553238E1,3.711406708E0,2.624757004E1,4.361237335E1,5.103673757E1
3.620558137E1,3.702474594E0,2.628882217E1,4.364397430E1,5.108431249E1
3.621562938E1,3.655099869E0,2.628023529E1,4.359300232E1,5.103293420E1
3.622567837E1,3.711643219E0,2.631395721E1,4.355413437E1,5.102120403E1
3.623572737E1,3.722997665E0,2.630726814E1,4.363146973E1,5.108461823E1
3.624577663E1,3.724658966E0,2.629881477E1,4.376721191E1,5.119638251E1
3.625582462E1,3.702949524E0,2.632781410E1,4.371895599E1,5.116847412E1
3.626587363E1,3.716594696E0,2.633874321E1,4.361430359E1,5.108571177E1
3.627592263E1,3.783420563E0,2.631672478E1,4.364208603E1,5.110299352E1
3.628597063E1,3.838495255E0,2.630470467E1,4.373059845E1,5.117652562E1
3.629601963E1,3.816160202E0,2.627508545E1,4.372382736E1,5.115384906E1
3.630606863E1,3.747877121E0,2.629908752E1,4.367879486E1,5.112265357E1
3.631611663E1,3.779485703E0,2.628617096E1,4.362696075E1,5.107405408E1
3.632616563E1,3.771245956E0,2.626555252E1,4.355155182E1,5.099842361E1
3.633621463E1,3.787424088E0,2.627241325E1,4.357993317E1,5.102739317E1
3.634626263E1,3.750122070E0,2.629380798E1,4.359693909E1,5.105017974E1
3.635631163E1,3.727640152E0,2.629230881E1,4.374546432E1,5.117466612E1
3.636636062E1,3.711526871E0,2.630362892E1,4.369571686E1,5.113679691E1
3.637640863E1,3.735147476E0,2.628224564E1,4.371777344E1,5.114637305E1
3.638645762E1,3.721010208E0,2.628636551E1,4.371548462E1,5.114550346E1
3.639650662E1,3.766511917E0,2.629368591E1,4.373324585E1,5.116777622E1
3.640655562E1,3.789842606E0,2.633015442E1,4.367594910E1,5.113930453E1
3.641660362E1,3.728738785E0,2.630586243E1,4.366225433E1,5.111060892E1
3.642665262E1,3.740362167E0,2.625831032E1,4.367198944E1,5.109532103E1
3.643670163E1,3.810880661E0,2.616467476E1,4.370163345E1,5.107784043E1
3.644674962E1,3.874843597E0,2.607962418E1,4.375223923E1,5.108247887E1
3.645679863E1,3.842168808E0,2.606044960E1,4.382925797E1,5.113622149E1
3.646684763E1,3.797534943E0,2.619969559E1,4.383428955E1,5.120830266E1
3.647689563E1,3.743635178E0,2.614909363E1,4.377545547E1,5.112807843E1
3.648694463E1,3.770376205E0,2.612936592E1,4.379453659E1,5.113629763E1
3.649699363E1,3.783399582E0,2.608385277E1,4.384833527E1,5.116012112E1
3.650704163E1,3.797586441E0,2.600092888E1,4.391507339E1,5.117620186E1
3.651709063E1,3.710977554E0,2.608071136E1,4.396123505E1,5.125002484E1
3.652713962E1,3.732753754E0,2.609188080E1,4.390048599E1,5.120519861E1
3.653718862E1,3.794754028E0,2.604734612E1,4.376452637E1,5.107052150E1
3.654723662E1,3.787042618E0,2.604647064E1,4.366744232E1,5.098632997E1
3.655728562E1,3.799158096E0,2.608121872E1,4.369857025E1,5.103164326E1
3.656733462E1,3.750209808E0,2.619881630E1,4.376529694E1,5.114531518E1
3.657738262E1,3.686458588E0,2.619960403E1,4.381782150E1,5.118604018E1
3.658743162E1,3.724748611E0,2.619310379E1,4.385061646E1,5.121356268E1
3.659748063E1,3.725221634E0,2.617044830E1,4.388083649E1,5.122789720E1
3.660752862E1,3.731927872E0,2.607702065E1,4.385256958E1,5.115648688E1
3.661757763E1,3.749948502E0,2.608255577E1,4.387110901E1,5.117651839E1
3.662762663E1,3.781080246E0,2.608007050E1,4.380928421E1,5.112455406E1
3.663767463E1,3.768140793E0,2.618082809E1,4.370630264E1,5.108694095E1
3.664772363E1,3.745769501E0,2.622568130E1,4.358591080E1,5.100537981E1
3.665777263E1,3.801536560E0,2.614435196E1,4.361124420E1,5.098940518E1
3.666782163E1,3.831064224E0,2.611071396E1,4.368862534E1,5.104059581E1
3.667786963E1,3.814678192E0,2.619773674E1,4.377725983E1,5.115976601E1
3.668791863E1,3.783445358E0,2.619832420E1,4.376799774E1,5.114982186E1
3.669796762E1,3.730936050E0,2.623387146E1,4.384737396E1,5.123210028E1
3.670801563E1,3.702095032E0,2.620316124E1,4.390175629E1,5.126085613E1
3.671806462E1,3.694847107E0,2.613013840E1,4.386925507E1,5.119519087E1
3.672811362E1,3.707828522E0,2.601373291E1,4.374124527E1,5.102704018E1
3.673816162E1,3.712242126E0,2.599806595E1,4.370558167E1,5.098880312E1
3.674821062E1,3.722688675E0,2.604795837E1,4.378022003E1,5.107898014E1
3.675825962E1,3.719636917E0,2.600076485E1,4.369441986E1,5.098115140E1
3.676830762E1,3.730863571E0,2.607921410E1,4.362522888E1,5.096278393E1
3.677835663E1,3.727224350E0,2.612520790E1,4.376109314E1,5.110236748E1
3.678840563E1,3.640552521E0,2.611603928E1,4.383464813E1,5.115444758E1
3.679845463E1,3.655445099E0,2.612559128E1,4.389649582E1,5.121338832E1
3.680850263E1,3.726173401E0,2.608275604E1,4.400008392E1,5.128549421E1
3.681855163E1,3.737745285E0,2.608409119E1,4.393772888E1,5.123352976E1
3.682860063E1,3.722677231E0,2.608992767E1,4.386907959E1,5.117654537E1
3.683864863E1,3.706916809E0,2.611193657E1,4.377759552E1,5.110824134E1
3.684869763E1,3.690488815E0,2.611886597E1,4.368613815E1,5.103227933E1
3.685874662E1,3.703517914E0,2.611423492E1,4.363490295E1,5.098699899E1
3.686879463E1,3.718612671E0,2.605592346E1,4.361753082E1,5.094338252E1
3.687884362E1,3.696163177E0,2.600053406E1,4.354275513E1,5.084939447E1
3.688889262E1,3.719728470E0,2.601944733E1,4.360561371E1,5.091461054E1
3.689894062E1,3.700202942E0,2.607404137E1,4.367081070E1,5.099692973E1
3.690898962E1,3.678731918E0,2.606349945E1,4.363161087E1,5.095641804E1
3.691903862E1,3.695543289E0,2.605683327E1,4.354504776E1,5.088012170E1
3.692908763E1,3.718164444E0,2.609778023E1,4.352712250E1,5.088741763E1
3.693913562E1,3.770090103E0,2.607402229E1,4.361589050E1,5.095502058E1
3.694918463E1,3.784486771E0,2.602504921E1,4.361598969E1,5.093113078E1
3.695923363E1,3.753664017E0,2.603891373E1,4.370479965E1,5.101200383E1
3.696928163E1,3.697353363E0,2.605773926E1,4.362809753E1,5.095181147E1
3.697933063E1,3.720602036E0,2.610323334E1,4.359733963E1,5.095046313E1
3.698937963E1,3.716651917E0,2.610262489E1,4.363542557E1,5.098245671E1
3.699942763E1,3.696489334E0,2.608435249E1,4.365435410E1,5.098784277E1
3.700947663E1,3.737047195E0,2.606508255E1,4.360633087E1,5.093982864E1
3.701952563E1,3.788585663E0,2.599679756E1,4.364143372E1,5.093880251E1
3.702957363E1,3.792533875E0,2.601618004E1,4.366348648E1,5.096788193E1
3.703962263E1,3.753990173E0,2.606769562E1,4.357183838E1,5.091288930E1
3.704967162E1,3.741239548E0,2.607042694E1,4.357533264E1,5.091633971E1
3.705972062E1,3.747861862E0,2.608575630E1,4.360285568E1,5.094823033E1
3.706976862E1,3.743621826E0,2.608062172E1,4.367492676E1,5.100698737E1
3.707981762E1,3.761016846E0,2.611802101E1,4.370361710E1,5.105195801E1
3.708986662E1,3.754384995E0,2.618451118E1,4.369899750E1,5.108156629E1
3.709991462E1,3.716377258E0,2.628946495E1,4.368082047E1,5.111713513E1
3.710996363E1,3.753099442E0,2.623177719E1,4.366046143E1,5.107276948E1
3.712001263E1,3.775022507E0,2.619864655E1,4.364501953E1,5.104417308E1
3.713006063E1,3.774440765E0,2.611040497E1,4.365838242E1,5.101033234E1
3.714010963E1,3.787166595E0,2.609155655E1,4.372328186E1,5.105719666E1
3.715015863E1,3.780057907E0,2.608797073E1,4.379475403E1,5.111605946E1
3.716020663E1,3.707090378E0,2.605727005E1,4.385887909E1,5.115002558E1
3.717025563E1,3.730501175E0,2.606860733E1,4.387150574E1,5.116832949E1
3.718030463E1,3.660730362E0,2.610477829E1,4.374617004E1,5.107433592E1
3.719035362E1,3.638362885E0,2.610351181E1,4.373674011E1,5.106401325E1
3.720040163E1,3.689022064E0,2.609823990E1,4.379443359E1,5.111437590E1
3.721045062E1,3.707248688E0,2.613664818E1,4.380426025E1,5.114373165E1
3.722049962E1,3.618341446E0,2.621518135E1,4.378090286E1,5.115755647E1
3.723054762E1,3.663455963E0,2.628256226E1,4.377466965E1,5.118999601E1
3.724059662E1,3.655216217E0,2.629443550E1,4.385465622E1,5.126391339E1
3.725064613E1,3.684627533E0,2.630934334E1,4.395171356E1,5.135670503E1
3.726069412E1,3.725353241E0,2.622187996E1,4.395250702E1,5.131557384E1
3.727074313E1,3.750970840E0,2.618787193E1,4.387243652E1,5.123148549E1
3.728079213E1,3.695909500E0,2.616098976E1,4.392814636E1,5.126147847E1
3.729084013E1,3.691524506E0,2.620034409E1,4.391604233E1,5.127088996E1
3.730088913E1,3.668762207E0,2.616128540E1,4.384131622E1,5.118528771E1
3.731093813E1,3.662479401E0,2.621332932E1,4.382233047E1,5.119520522E1
3.732098713E1,3.649196625E0,2.622508621E1,4.378450775E1,5.116790891E1
3.733103513E1,3.620277405E0,2.630512810E1,4.380353165E1,5.122319355E1
3.734108413E1,3.615682602E0,2.629869652E1,4.374016571E1,5.116538572E1
3.735113312E1,3.593851089E0,2.630519485E1,4.370966339E1,5.114111571E1
3.736118113E1,3.613683701E0,2.630988312E1,4.371150589E1,5.114649946E1
3.737123012E1,3.591142654E0,2.634923744E1,4.367054749E1,5.113018030E1
3.738127912E1,3.628194809E0,2.631731033E1,4.364950562E1,5.109837533E1
3.739132712E1,3.687492371E0,2.626099014E1,4.356084824E1,5.099788919E1
3.740137612E1,3.667997360E0,2.628242302E1,4.356726074E1,5.101300004E1
3.741142512E1,3.577423096E0,2.633164215E1,4.361747742E1,5.107482423E1
3.742147312E1,3.521112442E0,2.634657860E1,4.369320679E1,5.114329630E1
3.743152212E1,3.572601318E0,2.633369064E1,4.371100235E1,5.115543441E1
3.744157113E1,3.581438065E0,2.624720383E1,4.369938660E1,5.110165160E1
3.745162013E1,3.534044266E0,2.624012947E1,4.371609116E1,5.110900595E1
3.746166813E1,3.530643463E0,2.623150253E1,4.369229126E1,5.108398461E1
3.747171713E1,3.541660309E0,2.626435852E1,4.369291687E1,5.110216112E1
3.748176613E1,3.617856979E0,2.625682449E1,4.360186768E1,5.102580314E1
3.749181413E1,3.639869690E0,2.625306320E1,4.355038071E1,5.098144406E1
3.750186313E1,3.654617310E0,2.626168633E1,4.356494904E1,5.099938412E1
3.751191212E1,3.670461655E0,2.622881699E1,4.352341080E1,5.094811495E1
3.752196013E1,3.663934708E0,2.625839996E1,4.355028534E1,5.098583469E1
3.753200912E1,3.610652924E0,2.619692421E1,4.350301361E1,5.090999750E1
3.754205812E1,3.597572327E0,2.620267868E1,4.350451660E1,5.091331713E1
3.755210612E1,3.727888107E0,2.618727493E1,4.356594467E1,5.096726453E1
3.756215512E1,3.819643021E0,2.617287064E1,4.360402679E1,5.099921551E1
3.757220412E1,3.756170273E0,2.618358612E1,4.364580917E1,5.103572921E1
3.758225313E1,3.689245224E0,2.618245316E1,4.349467087E1,5.090105871E1
3.759230112E1,3.672555923E0,2.617470932E1,4.337796021E1,5.079616626E1
3.760235013E1,3.701122284E0,2.617481804E1,4.341530609E1,5.083018993E1
3.761239913E1,3.710353851E0,2.612690735E1,4.338535309E1,5.078061516E1
3.762244713E1,3.724956512E0,2.603429413E1,4.337193298E1,5.072262161E1
3.763249613E1,3.697128296E0,2.606203461E1,4.338693237E1,5.074765321E1
3.764254513E1,3.721618652E0,2.610181427E1,4.334507370E1,5.073411641E1
3.765259313E1,3.754873276E0,2.608574867E1,4.330411148E1,5.069330753E1
3.766264213E1,3.810186386E0,2.607609940E1,4.333313751E1,5.071726813E1
3.767269113E1,3.815547943E0,2.604628372E1,4.332331848E1,5.069395650E1
3.768273913E1,3.758268356E0,2.603102875E1,4.328673172E1,5.065056941E1
3.769278813E1,3.734237671E0,2.602158928E1,4.333371353E1,5.068410370E1
3.770283712E1,3.705871582E0,2.604596329E1,4.337118530E1,5.072657491E1
3.771288612E1,3.693235397E0,2.615319633E1,4.346084213E1,5.085739342E1
3.772293412E1,3.724145889E0,2.616210175E1,4.349472046E1,5.089317772E1
3.773298312E1,3.769533157E0,2.611980438E1,4.341958618E1,5.081057002E1
3.774303212E1,3.776458740E0,2.612473106E1,4.342700195E1,5.081995388E1
3.775308012E1,3.729764938E0,2.622605705E1,4.339556885E1,5.084183917E1
3.776312912E1,3.711116791E0,2.625678444E1,4.343347168E1,5.088867830E1
3.777317813E1,3.665124893E0,2.623747635E1,4.348023987E1,5.091531758E1
3.778322613E1,3.661314011E0,2.621974373E1,4.351065445E1,5.093188817E1
3.779327513E1,3.717887878E0,2.621436882E1,4.349013519E1,5.091569190E1
3.780332413E1,3.749740601E0,2.619000244E1,4.343482208E1,5.085823976E1
3.781337213E1,3.750303268E0,2.612978745E1,4.347316742E1,5.086007129E1
3.782342113E1,3.724449158E0,2.608201981E1,4.359187698E1,5.093520411E1
3.783347013E1,3.693326950E0,2.618580246E1,4.362039948E1,5.101054954E1
3.784351912E1,3.718910217E0,2.616208267E1,4.362313843E1,5.100257904E1
3.785356713E1,3.717229843E0,2.614139175E1,4.366312408E1,5.102605771E1
3.786361612E1,3.670904160E0,2.621683693E1,4.367955017E1,5.107544595E1
3.787366512E1,3.642305374E0,2.628879547E1,4.370166016E1,5.112927005E1
3.788371312E1,3.702653885E0,2.629997635E1,4.365411377E1,5.109872847E1
3.789376212E1,3.736061096E0,2.628503799E1,4.362878036E1,5.107183031E1
3.790381112E1,3.718214035E0,2.630171204E1,4.363400269E1,5.108357233E1
3.791385912E1,3.724224091E0,2.628284645E1,4.366387177E1,5.109981957E1
3.792390812E1,3.728456497E0,2.630234337E1,4.365474319E1,5.110236059E1
3.793395713E1,3.772975922E0,2.627768898E1,4.365952301E1,5.109702765E1
3.794400512E1,3.739690781E0,2.629558182E1,4.366924667E1,5.111209265E1
3.795405413E1,3.734867096E0,2.628201866E1,4.367454529E1,5.110929116E1
3.796410313E1,3.758808136E0,2.627395630E1,4.371107483E1,5.113812160E1
3.797415213E1,3.759737015E0,2.619917488E1,4.382077789E1,5.119368088E1
3.798420013E1,3.736009598E0,2.623860931E1,4.378614807E1,5.118250824E1
3.799424913E1,3.719442368E0,2.627239799E1,4.380478668E1,5.121457297E1
3.800429813E1,3.685178757E0,2.623765182E1,4.372081757E1,5.112244912E1
3.801434613E1,3.692270279E0,2.622265244E1,4.366113663E1,5.106422634E1
3.802439513E1,3.691318512E0,2.621836281E1,4.363125992E1,5.103641075E1
3.803444412E1,3.737735748E0,2.623635483E1,4.360755920E1,5.102877818E1
3.804449213E1,3.759756088E0,2.621916199E1,4.359005356E1,5.100659752E1
3.805454112E1,3.728776932E0,2.628891182E1,4.366801071E1,5.110680798E1
3.806459012E1,3.659496307E0,2.631766129E1,4.367934418E1,5.112627814E1
3.807463812E1,3.691019058E0,2.627573776E1,4.359404373E1,5.103409317E1
3.808468712E1,3.699455261E0,2.625823975E1,4.362723923E1,5.105406082E1
3.809473613E1,3.702589035E0,2.625249481E1,4.364402008E1,5.106567476E1
3.810478513E1,3.791112900E0,2.631185913E1,4.358701324E1,5.105403208E1
3.811483313E1,3.796648026E0,2.634161377E1,4.352675629E1,5.101836596E1
3.812488213E1,3.749647141E0,2.633162308E1,4.347631836E1,5.096669977E1
3.813493113E1,3.722188950E0,2.632602882E1,4.344536591E1,5.093539342E1
3.814497913E1,3.695621490E0,2.636178970E1,4.348691940E1,5.098738799E1
3.815502813E1,3.709182739E0,2.639270973E1,4.352262878E1,5.103481537E1
3.816507713E1,3.702213287E0,2.646292305E1,4.347820282E1,5.103280122E1
3.817512513E1,3.719900131E0,2.635352898E1,4.344454575E1,5.094874583E1
3.818517413E1,3.697895050E0,2.631550789E1,4.347570801E1,5.095407314E1
3.819522312E1,3.667093277E0,2.629717636E1,4.351485443E1,5.097579439E1
3.820527113E1,3.681173325E0,2.633608055E1,4.351222992E1,5.099465000E1
3.821532012E1,3.726324081E0,2.627390671E1,4.343849182E1,5.090290990E1
3.822536912E1,3.724666595E0,2.627350235E1,4.343342972E1,5.089826013E1
3.823541812E1,3.745393753E0,2.622745323E1,4.356587219E1,5.098914097E1
3.824546937E1,3.759675980E0,2.623382187E1,4.365095520E1,5.106617729E1
3.825551837E1,3.762332916E0,2.622398758E1,4.369527435E1,5.109921403E1
3.826556737E1,3.739444733E0,2.620278358E1,4.360451508E1,5.100904870E1
3.827561537E1,3.738813400E0,2.611631966E1,4.359901047E1,5.095993124E1
3.828566437E1,3.749965668E0,2.607611084E1,4.369386292E1,5.102136274E1
3.829571338E1,3.750967026E0,2.606192780E1,4.375502014E1,5.106658028E1
3.830576137E1,3.746492386E0,2.607935333E1,4.373453522E1,5.105759930E1
3.831581038E1,3.710092545E0,2.616284180E1,4.375605011E1,5.111605422E1
3.832585938E1,3.667421341E0,2.624286461E1,4.376155853E1,5.115869357E1
3.833590738E1,3.713676453E0,2.624138451E1,4.369954300E1,5.110823527E1
3.834595638E1,3.720335007E0,2.616784668E1,4.367288589E1,5.104819345E1
3.835600538E1,3.767641068E0,2.612862396E1,4.371827698E1,5.107042051E1
3.836605438E1,3.804651260E0,2.618529129E1,4.367449570E1,5.106472780E1
3.837610238E1,3.752363205E0,2.623913383E1,4.362775803E1,5.104854204E1
3.838615138E1,3.728147507E0,2.631365585E1,4.366520691E1,5.111709951E1
3.839620037E1,3.749134064E0,2.630664825E1,4.368946457E1,5.113575132E1
3.840624838E1,3.737894058E0,2.627071571E1,4.368044281E1,5.110874133E1
3.841629737E1,3.749015808E0,2.618849754E1,4.363227844E1,5.102615256E1
3.842634637E1,3.756591797E0,2.612530899E1,4.362055969E1,5.098428169E1
3.843639437E1,3.731435776E0,2.620036125E1,4.362052917E1,5.102090854E1
3.844644337E1,3.723600388E0,2.622640610E1,4.361220551E1,5.102660135E1
3.845649238E1,3.744117737E0,2.628741455E1,4.365232086E1,5.109375400E1
3.846654037E1,3.740865707E0,2.624692535E1,4.361268234E1,5.103882079E1
3.847658938E1,3.688360214E0,2.630822182E1,4.354914856E1,5.101230123E1
3.848663838E1,3.641389847E0,2.633510971E1,4.350415421E1,5.098440111E1
3.849668738E1,3.676761627E0,2.633612442E1,4.353224945E1,5.101143762E1
3.850673538E1,3.690408707E0,2.634016800E1,4.356476593E1,5.104226089E1
3.851678438E1,3.710886002E0,2.633753204E1,4.357551575E1,5.105156062E1
3.852683338E1,3.793497086E0,2.632610512E1,4.366371918E1,5.112704571E1
3.853688138E1,3.810207367E0,2.632223129E1,4.365006256E1,5.111463100E1
3.854693038E1,3.739206314E0,2.634860420E1,4.361345673E1,5.109172355E1
3.855697937E1,3.664419174E0,2.634552193E1,4.362854004E1,5.109759289E1
3.856702738E1,3.653438568E0,2.624901962E1,4.357971573E1,5.100539449E1
3.857707637E1,3.736080170E0,2.623686981E1,4.357534027E1,5.100139128E1
3.858712537E1,3.735324860E0,2.622743034E1,4.358828354E1,5.100754078E1
3.859717337E1,3.758665085E0,2.618195343E1,4.366239929E1,5.104926406E1
3.860722237E1,3.741479874E0,2.618240356E1,4.366948700E1,5.105429485E1
3.861727137E1,3.720760345E0,2.621414566E1,4.361906433E1,5.102595676E1
3.862732038E1,3.714033127E0,2.620652008E1,4.362190247E1,5.102397585E1
3.863736837E1,3.765781403E0,2.615201950E1,4.351995850E1,5.091263125E1
3.864741738E1,3.741703033E0,2.611157608E1,4.350582504E1,5.087800664E1
3.865746638E1,3.721872330E0,2.614932823E1,4.349098206E1,5.088325089E1
3.866751438E1,3.709197998E0,2.615077400E1,4.351073456E1,5.089995238E1
3.867756338E1,3.721811295E0,2.609371185E1,4.352315521E1,5.088220433E1
