"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.859204950E1,-1.615141296E-1,3.772155762E-2,9.794282684E0
1.869254650E1,-1.603166199E-1,3.173400879E-2,9.805060272E0
1.879304350E1,-1.543290710E-1,4.326004028E-2,9.799222412E0
1.889354050E1,-1.667532349E-1,3.293151855E-2,9.791887665E0
1.899403750E1,-1.612147522E-1,4.326004028E-2,9.798473969E0
1.909453450E1,-1.579216003E-1,4.146377563E-2,9.811945953E0
1.919503050E1,-1.528321838E-1,3.502716064E-2,9.812095642E0
1.929552750E1,-1.685494995E-1,2.963836670E-2,9.803264008E0
1.939602450E1,-1.594184875E-1,3.412902832E-2,9.805659027E0
1.949652150E1,-1.609153748E-1,4.176315308E-2,9.820777588E0
1.959701850E1,-1.553768921E-1,4.221221924E-2,9.808503113E0
1.969751550E1,-1.715432739E-1,4.445755005E-2,9.797426147E0
1.979801250E1,-1.610650635E-1,3.757186890E-2,9.815089417E0
1.989850950E1,-1.652563477E-1,3.442840576E-2,9.792187042E0
1.999900650E1,-1.707948303E-1,3.861968994E-2,9.802964630E0
2.009950350E1,-1.577719116E-1,4.819976807E-2,9.812245331E0
2.020000050E1,-1.670526123E-1,4.101470947E-2,9.801467743E0
2.030049713E1,-1.663041687E-1,4.041595459E-2,9.815538483E0
2.040099313E1,-1.728904724E-1,5.089416504E-2,9.806706848E0
2.050149013E1,-1.601669312E-1,4.595443726E-2,9.814790039E0
2.060198713E1,-1.639091492E-1,3.367996216E-2,9.812095642E0
2.070248413E1,-1.588197327E-1,4.370910645E-2,9.794731750E0
2.080298113E1,-1.707948303E-1,4.116439819E-2,9.807904358E0
2.090347813E1,-1.522334290E-1,4.236190796E-2,9.813143463E0
2.100397413E1,-1.767823792E-1,3.936813354E-2,9.804162140E0
2.110447112E1,-1.598675537E-1,3.951782227E-2,9.797725525E0
2.120496813E1,-1.667532349E-1,4.041595459E-2,9.819430389E0
2.130546538E1,-1.576222229E-1,2.769241333E-2,9.814191284E0
2.140596238E1,-1.633103943E-1,3.951782227E-2,9.800868988E0
2.150645838E1,-1.666035461E-1,4.475692749E-2,9.811796265E0
2.160695538E1,-1.604663086E-1,3.936813354E-2,9.800868988E0
2.170745238E1,-1.731898499E-1,4.236190796E-2,9.814640350E0
2.180794938E1,-1.475930786E-1,3.757186890E-2,9.796827393E0
2.190844638E1,-1.715432739E-1,5.104385376E-2,9.818681946E0
2.200894238E1,-1.654060364E-1,3.068618774E-2,9.814340973E0
2.210943938E1,-1.675016785E-1,3.951782227E-2,9.815538483E0
2.220993638E1,-1.600172424E-1,4.864883423E-2,9.810149689E0
2.231043229E1,-1.604663086E-1,3.412902832E-2,9.802216187E0
2.241092929E1,-1.663041687E-1,4.146377563E-2,9.812395020E0
2.251142629E1,-1.688488770E-1,3.712280273E-2,9.804311829E0
2.261192329E1,-1.658551025E-1,4.370910645E-2,9.808802490E0
2.271241929E1,-1.661544800E-1,3.218307495E-2,9.804760895E0
2.281291629E1,-1.582209778E-1,3.652404785E-2,9.802066498E0
2.291341329E1,-1.682501221E-1,3.382965088E-2,9.798773346E0
2.301390929E1,-1.666035461E-1,5.448669434E-2,9.802515564E0
2.311440629E1,-1.639091492E-1,4.370910645E-2,9.798473969E0
2.321490329E1,-1.564247131E-1,4.131408691E-2,9.811047821E0
2.331539925E1,-1.719923401E-1,4.415817261E-2,9.801318054E0
2.341589625E1,-1.484912109E-1,4.490661621E-2,9.801916809E0
2.351639225E1,-1.733395386E-1,4.355941772E-2,9.798174591E0
2.361688925E1,-1.660047913E-1,3.592529297E-2,9.807155914E0
2.371738625E1,-1.597178650E-1,5.209167480E-2,9.800120544E0
2.381788225E1,-1.595681763E-1,4.370910645E-2,9.805509338E0
2.391837925E1,-1.672023010E-1,3.502716064E-2,9.802814941E0
2.401887525E1,-1.619631958E-1,4.400848389E-2,9.813143463E0
2.411937225E1,-1.672023010E-1,3.727249146E-2,9.799970856E0
2.421986825E1,-1.769320679E-1,3.817062378E-2,9.806856537E0
2.432036588E1,-1.661544800E-1,3.832031250E-2,9.806257782E0
2.442086288E1,-1.679507446E-1,3.652404785E-2,9.818232880E0
2.452135888E1,-1.727407837E-1,3.876937866E-2,9.802066498E0
2.462185588E1,-1.612147522E-1,3.547622681E-2,9.806706848E0
2.472235188E1,-1.669029236E-1,5.014572144E-2,9.809251556E0
2.482284888E1,-1.613644409E-1,2.859054565E-2,9.804760895E0
2.492334488E1,-1.478924561E-1,2.814147949E-2,9.813293152E0
2.502384088E1,-1.685494995E-1,3.921844482E-2,9.808652802E0
2.512433788E1,-1.631607056E-1,4.775070190E-2,9.803563385E0
2.522483388E1,-1.715432739E-1,4.326004028E-2,9.815688171E0
2.532533029E1,-1.598675537E-1,3.502716064E-2,9.808802490E0
2.542582629E1,-1.749861145E-1,2.514770508E-2,9.806856537E0
2.552632329E1,-1.633103943E-1,3.712280273E-2,9.812095642E0
2.562681929E1,-1.655557251E-1,3.248245239E-2,9.804760895E0
2.572731629E1,-1.622625732E-1,4.056564331E-2,9.809700623E0
2.582781229E1,-1.685494995E-1,2.963836670E-2,9.805209961E0
2.592830829E1,-1.564247131E-1,3.218307495E-2,9.808203735E0
2.602880529E1,-1.649569702E-1,4.490661621E-2,9.814490662E0
2.612930129E1,-1.583706665E-1,4.206253052E-2,9.808503113E0
2.622979829E1,-1.809736633E-1,4.311035156E-2,9.802665253E0
