"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.397619692E1,3.238078207E-4,2.523483709E-4,-8.568470366E-4
1.407667192E1,-1.528853551E-3,5.969284102E-4,-2.799798502E-3
1.417714792E1,-1.061257906E-3,-4.109651782E-4,2.017437946E-4
1.427762292E1,-2.980660647E-4,-4.057786427E-4,7.140212692E-4
1.437810192E1,7.378282025E-4,2.291749697E-3,1.251335721E-3
1.447857792E1,1.077190973E-3,3.586146049E-4,-4.796851426E-4
1.457905292E1,-6.265360862E-4,-1.978730317E-3,-5.626347847E-4
1.467952892E1,5.433522165E-5,-8.580042049E-5,-1.803679974E-3
1.478000392E1,-3.565782681E-4,1.988010481E-4,3.429302014E-4
1.488047892E1,-1.193676144E-3,-2.249037847E-3,8.164348546E-4
1.498095492E1,-6.258785725E-4,-1.636343077E-4,-1.424385700E-4
1.508142992E1,-1.117395237E-3,-6.501483731E-4,2.143571619E-4
1.518190492E1,1.632889733E-3,3.297952935E-4,8.017830551E-4
1.528238092E1,-1.129995100E-3,-3.792997450E-4,-9.521443862E-4
1.538285142E1,2.170031890E-3,1.676422544E-3,-1.030923566E-3
1.548332642E1,2.219779417E-4,-1.765381545E-3,1.510943752E-3
1.558380142E1,1.353648491E-3,-6.803479046E-4,1.375137363E-3
1.568427742E1,1.713270321E-4,1.761560794E-3,2.535544336E-4
1.578475242E1,1.970804296E-3,-1.400243491E-6,-9.622243233E-4
1.588522742E1,-1.024799421E-4,3.192662261E-4,-1.012886525E-3
1.598570342E1,3.066230565E-4,2.329698764E-3,-2.475841902E-4
1.608617842E1,1.482528634E-3,2.336003818E-4,1.054821769E-3
1.618665342E1,7.168855518E-4,1.081531867E-3,-8.752483409E-4
1.628712942E1,8.726315573E-4,-2.026388422E-3,1.959421439E-3
1.638760487E1,2.607908100E-4,-4.126951098E-4,-2.023420297E-3
1.648807987E1,-2.066729590E-3,-1.760656014E-4,-2.164479811E-3
1.658855487E1,2.354828641E-3,1.109328587E-3,1.251182053E-3
1.668903087E1,-9.179487824E-5,9.945593774E-4,1.205028268E-3
1.678950588E1,3.116009757E-4,7.863482460E-5,6.971878465E-4
1.688998087E1,1.750683412E-3,4.134077113E-3,8.606985211E-4
1.699045587E1,-9.578661993E-4,6.406442262E-4,5.906061269E-4
1.709093187E1,1.635812223E-3,8.685174398E-4,-4.384578206E-4
1.719140687E1,-2.338754013E-3,3.745611757E-4,-5.022785626E-4
1.729188187E1,1.857748255E-3,-1.075427514E-3,-6.140188780E-4
1.739235700E1,3.779763356E-4,-3.732335754E-4,-1.882029697E-3
1.749283200E1,-1.586548053E-3,1.733758952E-3,-8.793459274E-4
1.759330800E1,-5.121184513E-4,8.175945841E-4,-1.820929348E-3
1.769378300E1,4.557268694E-4,1.697600354E-3,-1.065436634E-3
1.779425800E1,-8.118525147E-4,-7.342617027E-4,-2.112141810E-4
1.789473300E1,1.295736060E-3,3.117380664E-3,-9.185732342E-4
1.799520800E1,1.536255702E-3,1.949653495E-3,7.569796871E-4
1.809568400E1,-2.064454369E-3,-1.816495322E-3,3.999180626E-4
1.819615900E1,1.270128414E-4,-1.070213970E-3,3.041794524E-3
