"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
6.652547858E1,1.297801208E-1,9.805958405E0,2.345622253E-1
6.662596958E1,1.351689148E-1,9.805808716E0,2.640509033E-1
6.672646058E1,1.329235840E-1,9.813143463E0,2.577639771E-1
6.682695058E1,1.300794983E-1,9.825867004E0,2.559677124E-1
6.692744158E1,1.359173584E-1,9.800868988E0,2.573149109E-1
6.702793196E1,1.348695374E-1,9.812544708E0,2.505789185E-1
6.712842296E1,1.408570862E-1,9.805808716E0,2.480342102E-1
6.722891296E1,1.302291870E-1,9.807904358E0,2.526745605E-1
6.732940396E1,1.442999268E-1,9.808503113E0,2.496807861E-1
6.742989496E1,1.239422607E-1,9.804311829E0,2.670446777E-1
6.753038596E1,1.356179810E-1,9.807305603E0,2.561174011E-1
6.763087696E1,1.387614441E-1,9.808353424E0,2.568658447E-1
6.773136696E1,1.303788757E-1,9.810449066E0,2.454895020E-1
6.783185796E1,1.243913269E-1,9.818232880E0,2.537223816E-1
6.793234896E1,1.282832336E-1,9.812245331E0,2.618055725E-1
6.803283996E1,1.278341675E-1,9.810449066E0,2.555186462E-1
6.813333096E1,1.384620667E-1,9.801168365E0,2.520758057E-1
6.823382096E1,1.326242065E-1,9.805659027E0,2.601589966E-1
6.833431196E1,1.255888367E-1,9.813891907E0,2.471360779E-1
6.843480296E1,1.315763855E-1,9.812694397E0,2.492317200E-1
6.853529396E1,1.365161133E-1,9.809700623E0,2.579136658E-1
6.863578396E1,1.395098877E-1,9.824968872E0,2.613565063E-1
6.873627496E1,1.333726501E-1,9.801916809E0,2.547702026E-1
6.883676596E1,1.402583313E-1,9.812694397E0,2.594105530E-1
6.893725550E1,1.363664246E-1,9.815987549E0,2.531236267E-1
6.903774650E1,1.306782532E-1,9.815538483E0,2.504292297E-1
6.913823750E1,1.317260742E-1,9.808203735E0,2.378553772E-1
6.923872850E1,1.342707825E-1,9.813143463E0,2.598596191E-1
6.933921850E1,1.287322998E-1,9.816735992E0,2.543211365E-1
6.943970950E1,1.320254517E-1,9.814490662E0,2.498304749E-1
6.954020050E1,1.389111328E-1,9.816286926E0,2.601589966E-1
6.964069050E1,1.354682922E-1,9.822573853E0,2.576142883E-1
6.974118150E1,1.269360352E-1,9.814490662E0,2.514770508E-1
6.984167250E1,1.291813660E-1,9.811347198E0,2.616558838E-1
6.994216313E1,1.350192261E-1,9.814939728E0,2.543211365E-1
7.004265412E1,1.302291870E-1,9.805958405E0,2.631527710E-1
7.014314512E1,1.279838562E-1,9.809700623E0,2.582130432E-1
7.024363512E1,1.261875916E-1,9.816885681E0,2.498304749E-1
7.034412612E1,1.336720276E-1,9.814191284E0,2.670446777E-1
7.044461713E1,1.378633118E-1,9.836794281E0,2.510279846E-1
7.054510712E1,1.356179810E-1,9.820029144E0,2.661465454E-1
7.064559812E1,1.389111328E-1,9.813592529E0,2.559677124E-1
7.074608813E1,1.222956848E-1,9.801168365E0,2.606080627E-1
7.084657912E1,1.302291870E-1,9.813293152E0,2.492317200E-1
7.094706983E1,1.276844788E-1,9.803713074E0,2.444416809E-1
7.104755983E1,1.257385254E-1,9.812095642E0,2.478845215E-1
7.114805083E1,1.293310547E-1,9.814041595E0,2.721340942E-1
7.124854083E1,1.354682922E-1,9.819131012E0,2.453398132E-1
7.134903183E1,1.387614441E-1,9.814790039E0,2.462379456E-1
7.144952283E1,1.296304321E-1,9.813742218E0,2.532733154E-1
7.155001283E1,1.278341675E-1,9.819280701E0,2.552192688E-1
7.165050383E1,1.362167358E-1,9.820178833E0,2.573149109E-1
7.175099383E1,1.306782532E-1,9.816735992E0,2.624043274E-1
7.185148483E1,1.387614441E-1,9.804311829E0,2.510279846E-1
7.195197871E1,1.344204712E-1,9.812844086E0,2.453398132E-1
7.205246971E1,1.332229614E-1,9.821076965E0,2.601589966E-1
7.215296071E1,1.351689148E-1,9.808353424E0,2.561174011E-1
7.225345071E1,1.276844788E-1,9.812694397E0,2.409988403E-1
7.235394171E1,1.204994202E-1,9.800569611E0,2.652484131E-1
7.245443171E1,1.318757629E-1,9.805958405E0,2.526745605E-1
7.255492271E1,1.272354126E-1,9.800569611E0,2.492317200E-1
7.265541271E1,1.302291870E-1,9.805958405E0,2.520758057E-1
7.275590371E1,1.368154907E-1,9.817185059E0,2.544708252E-1
7.285639471E1,1.275347900E-1,9.818232880E0,2.574645996E-1
7.295688121E1,1.330732727E-1,9.813143463E0,2.471360779E-1
7.305737221E1,1.282832336E-1,9.817484436E0,2.517764282E-1
7.315786221E1,1.309776306E-1,9.810000000E0,2.559677124E-1
7.325835321E1,1.372645569E-1,9.798473969E0,2.567161560E-1
7.335884321E1,1.357676697E-1,9.809251556E0,2.618055725E-1
7.345933421E1,1.389111328E-1,9.812544708E0,2.570155334E-1
7.355982421E1,1.273851013E-1,9.815688171E0,2.606080627E-1
7.366031521E1,1.383123779E-1,9.811945953E0,2.671943665E-1
7.376080521E1,1.305285645E-1,9.816286926E0,2.580633545E-1
7.386129621E1,1.309776306E-1,9.808203735E0,2.600093079E-1
7.396179221E1,1.339714050E-1,9.815688171E0,2.457888794E-1
7.406228221E1,1.386117554E-1,9.821526031E0,2.574645996E-1
7.416277321E1,1.294807434E-1,9.821526031E0,2.561174011E-1
7.426326321E1,1.317260742E-1,9.810748444E0,2.640509033E-1
7.436375421E1,1.399589539E-1,9.815388794E0,2.621049500E-1
7.446424421E1,1.282832336E-1,9.808203735E0,2.495310974E-1
7.456473521E1,1.296304321E-1,9.823471985E0,2.459385681E-1
7.466522521E1,1.317260742E-1,9.808802490E0,2.550695801E-1
7.476571621E1,1.228944397E-1,9.805209961E0,2.429447937E-1
7.486620621E1,1.315763855E-1,9.804611206E0,2.540217590E-1
7.496669233E1,1.362167358E-1,9.801168365E0,2.582130432E-1
7.506718233E1,1.335223389E-1,9.785151672E0,2.644999695E-1
7.516767333E1,1.293310547E-1,9.802216187E0,2.396516418E-1
7.526816333E1,1.273851013E-1,9.797725525E0,2.615061951E-1
7.536865433E1,1.335223389E-1,9.811796265E0,2.520758057E-1
7.546914433E1,1.320254517E-1,9.805808716E0,2.586621094E-1
7.556963533E1,1.308279419E-1,9.814640350E0,2.564167786E-1
7.567012533E1,1.372645569E-1,9.821226654E0,2.531236267E-1
7.577061633E1,1.359173584E-1,9.822723541E0,2.644999695E-1
7.587110633E1,1.438508606E-1,9.820777588E0,2.420466614E-1
7.597159746E1,1.278341675E-1,9.813442841E0,2.686912537E-1
7.607208746E1,1.172062683E-1,9.802814941E0,2.348616028E-1
7.617257846E1,1.239422607E-1,9.811945953E0,2.692900085E-1
7.627306846E1,1.345701599E-1,9.805060272E0,2.430944824E-1
7.637355946E1,1.398092651E-1,9.822124786E0,2.598596191E-1
7.647404946E1,1.315763855E-1,9.813592529E0,2.493814087E-1
7.657454046E1,1.317260742E-1,9.809700623E0,2.597099304E-1
7.667503046E1,1.338217163E-1,9.807006226E0,2.547702026E-1
7.677552146E1,1.255888367E-1,9.814939728E0,2.510279846E-1
7.687601146E1,1.309776306E-1,9.817783813E0,2.462379456E-1
7.697650258E1,1.365161133E-1,9.813592529E0,2.568658447E-1
7.707699258E1,1.338217163E-1,9.814939728E0,2.576142883E-1
7.717748358E1,1.267863464E-1,9.798623657E0,2.570155334E-1
7.727797358E1,1.351689148E-1,9.804910583E0,2.543211365E-1
7.737846358E1,1.374142456E-1,9.806557159E0,2.472857666E-1
7.747895458E1,1.332229614E-1,9.810898132E0,2.508782959E-1
7.757944458E1,1.374142456E-1,9.809550934E0,2.589614868E-1
7.767993558E1,1.309776306E-1,9.814640350E0,2.495310974E-1
7.778042558E1,1.326242065E-1,9.804012451E0,2.444416809E-1
7.788091658E1,1.254391479E-1,9.811945953E0,2.552192688E-1
7.798140608E1,1.257385254E-1,9.813442841E0,2.487826538E-1
7.808189708E1,1.372645569E-1,9.815089417E0,2.595602417E-1
7.818238708E1,1.369651794E-1,9.808652802E0,2.505789185E-1
7.828287808E1,1.323248291E-1,9.820178833E0,2.580633545E-1
7.838336808E1,1.293310547E-1,9.822274475E0,2.571652222E-1
7.848385808E1,1.275347900E-1,9.818083191E0,2.552192688E-1
7.858434908E1,1.402583313E-1,9.811496887E0,2.511776733E-1
7.868483908E1,1.254391479E-1,9.813442841E0,2.556683350E-1
7.878533008E1,1.405577087E-1,9.812095642E0,2.517764282E-1
7.888582008E1,1.359173584E-1,9.812694397E0,2.550695801E-1
7.898631125E1,1.326242065E-1,9.810898132E0,2.430944824E-1
7.908680125E1,1.296304321E-1,9.828112335E0,2.579136658E-1
7.918729225E1,1.354682922E-1,9.820627899E0,2.553689575E-1
7.928778225E1,1.372645569E-1,9.821076965E0,2.604583740E-1
7.938827325E1,1.336720276E-1,9.814790039E0,2.573149109E-1
7.948876325E1,1.335223389E-1,9.797126770E0,2.607577515E-1
7.958925425E1,1.199006653E-1,9.802365875E0,2.535726929E-1
7.968974425E1,1.374142456E-1,9.805060272E0,2.591111755E-1
7.979023525E1,1.342707825E-1,9.821226654E0,2.701881409E-1
7.989072525E1,1.243913269E-1,9.805509338E0,2.567161560E-1
7.999121521E1,1.327738953E-1,9.800270233E0,2.543211365E-1
8.009170621E1,1.336720276E-1,9.798324280E0,2.505789185E-1
8.019219621E1,1.294807434E-1,9.814191284E0,2.516267395E-1
8.029268721E1,1.335223389E-1,9.812694397E0,2.549198914E-1
8.039317721E1,1.351689148E-1,9.818382568E0,2.531236267E-1
8.049366821E1,1.350192261E-1,9.804012451E0,2.577639771E-1
8.059415821E1,1.309776306E-1,9.820029144E0,2.556683350E-1
8.069464921E1,1.369651794E-1,9.811646576E0,2.505789185E-1
8.079513921E1,1.386117554E-1,9.801617432E0,2.528242493E-1
8.089563021E1,1.242416382E-1,9.802216187E0,2.486329651E-1
8.099612058E1,1.299298096E-1,9.814790039E0,2.558180237E-1
8.109661058E1,1.308279419E-1,9.806108093E0,2.580633545E-1
